data,hora,evento,local
8 de abril de 2011,"","Encontro Informal de Chefes de Estado do Grupo de Arraiolos - 
 
8 e 9 de Abril - Budapeste, Hungria",""
8 de abril de 2011,15:00,"Primeira Sessão Plenária
","Palácio Sándor, Salão dos Espelhos"
8 de abril de 2011,17:00,"Segunda Sessão Plenária
","Palácio Sándor, Salão dos Espelhos"
8 de abril de 2011,18:30,"Visita à Exposição “Munkácsy Trilogy”
",Galeria Nacional
8 de abril de 2011,20:30,"Jantar oferecido pelo Presidente da Hungria, Pál Schmitt
",Salão Erzsébet
9 de abril de 2011,"","Encontro Informal de Chefes de Estado do Grupo de Arraiolos -
 
8 e 9 de Abril - Budapeste, Hungria",""
9 de abril de 2011,09:30,"Terceira Sessão Plenária
","Palácio Sándor, Salão dos Espelhos"
9 de abril de 2011,11:45,"Conferência de Imprensa
",Galeria Nacional
9 de abril de 2011,13:00,"Visita à Coroa Sagrada – Coroa do Rei Saint Stefan
",Parlamento Nacional
9 de abril de 2011,13:15,"Almoço em honra dos Chefes de Estado oferecido pelo Presidente da Hungria
",Parlamento Nacional
11 de abril de 2011,12:00,"O Presidente da República confere posse aos novos Representantes da República nas Regiões Autónomas dos Açores e da Madeira, respectivamente Embaixador Pedro Catarino e Juiz Conselheiro Ireneu Cabral Barreto ",""
12 de abril de 2011,11:30,"O Presidente da República confere posse ao juiz do Tribunal Constitucional, Juiz Conselheiro José da Cunha Barbosa",""
12 de abril de 2011,12:00,"O Presidente da República recebe, em audiência, a direcção da Caixa Central das Caixas de Crédito Agrícola",""
12 de abril de 2011,17:00,"O Presidente da República recebe o Primeiro-Ministro para a reunião semanal
 ",""
13 de abril de 2011,11:30,"O Presidente da República recebe, em audiência, o Presidente da Autoridade da Concorrência, Prof. Doutor Manuel Sebastião",""
18 de abril de 2011,11:30,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Médicos Veterinários",""
18 de abril de 2011,19:50,"O Presidente da República participa na cerimónia de entrega do Prémio Pessoa 2010 à cientista e investigadora Maria do Carmo Fonseca
 ","Culturgest – Sede da Caixa Geral de Depósitos, Lisboa
"
19 de abril de 2011,11:00,"O Presidente da República recebe, em audiência, o Procurador-Geral da República, Conselheiro Fernando Pinto Monteiro",""
19 de abril de 2011,12:00,"O Presidente da República recebe, em audiência, o Presidente do Supremo Tribunal Administrativo, Conselheiro Lúcio Alberto Assunção Barbosa",""
19 de abril de 2011,16:00,"O Presidente da República recebe, em audiência, o Doutor António Barreto e o Dr. António Lobo Xavier",""
20 de abril de 2011,10:30,"O Presidente da República recebe, em audiência, o Ministro da Presidência, Dr. Pedro Silva Pereira",""
20 de abril de 2011,18:30,"O Presidente da República recebe, em audiência, o Ministro da Defesa Nacional, Doutor Augusto Santos Silva",""
21 de abril de 2011,11:30,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Médicos Dentistas",""
21 de abril de 2011,13:00,"O Presidente da República recebe, em audiência, o Secretário-Geral da Nato, Anders Fogh Rasmussen",""
25 de abril de 2011,"",Comemorações do 37.º Aniversário do 25 de Abril no Palácio de Belém,""
25 de abril de 2011,10:00,"Abertura ao público dos Jardins do Palácio de Belém, do Museu da Presidência da República e da Exposição Nadir Afonso - Absoluto 2010 (Jardim da Cascata)",""
25 de abril de 2011,10:30,Concerto pela Banda da Guarda Nacional Republicana,""
25 de abril de 2011,12:00,"Cerimónia Comemorativa do 37.º Aniversário do 25 de Abril

 - Alocução do Antigo Presidente da República, Dr. Jorge Sampaio

 - Alocução do Antigo Presidente da República, Dr. Mário Soares

 - Alocução do Antigo Presidente da República, General Ramalho Eanes

 - Alocução do Presidente da República

 - Intervenção Musical de Bernardo Sassetti e Mário Laginha

 - Cerimónia de imposição de insígnias da Ordem da Liberdade",""
25 de abril de 2011,14:30,Abertura ao público da Exposição Liberdade (Jaulas do Pátio dos Bichos),""
25 de abril de 2011,15:00,Actuação do Grupo Coral “Os Ceifeiros de Cuba”,""
25 de abril de 2011,16:00,Actuação do Grupo de Concertinas da Associação Cultural e Recreativa “As Palmeiras” de Castelo Branco,""
25 de abril de 2011,17:00,Actuação do Grupo de Cavaquinhos da Casa do Concelho de Arcos de Valdevez,""
25 de abril de 2011,18:00,Concerto “Grândolas” por Bernardo Sassetti e Mário Laginha,""
25 de abril de 2011,20:00,Encerramento,""
28 de abril de 2011,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
29 de abril de 2011,11:30,"O Presidente da República recebe, em audiência, o Presidente da Comissão Nacional de Eleições, Juiz Conselheiro Fernando Costa Soares",""
29 de abril de 2011,21:00,"Por ocasião do Dia Mundial da Dança, o Presidente da República assiste à apresentação de “Uma Coisa em Forma de Assim”, pela Companhia Nacional de Bailado, obra co-criada por vários coreógrafos portugueses.
","Teatro Camões, Lisboa"
2 de maio de 2011,15:00,"O Presidente da República recebe, em audiência, a Enviada Especial do Presidente da República da Coreia e deputada à Assembleia Nacional Park Geun-hye",""
3 de maio de 2011,11:30,"O Presidente da República recebe, em audiência, a direcção da União Geral de Trabalhadores (UGT)",""
3 de maio de 2011,15:30,"O Presidente da República recebe, em audiência, o Director da Escola de Gestão Empresarial INSEAD, Dipak C. Jain",""
3 de maio de 2011,18:30,"O Presidente da República recebe, em audiência, o Primeiro-Ministro",""
5 de maio de 2011,17:00,"O Presidente da República preside à Sessão de Abertura do Congresso do Empreendedor Lusófono, organizado pela Associação Nacional dos Jovens Empresários, em colaboração com as congéneres dos países membros da CPLP, proferindo uma intervenção.
",Centro de Conferências da Alfândega do Porto
6 de maio de 2011,11:30,"O Presidente da República preside à Cerimónia de Entrega dos Prémios BIAL.
","Escola de Ciências da Saúde, Universidade do Minho (Campus de Gualtar)"
6 de maio de 2011,15:00,"O Presidente da República é recebido em Sessão de Boas-Vindas na Câmara Municipal de Póvoa de Lanhoso, proferindo uma intervenção",""
6 de maio de 2011,16:00,"O Presidente da República visita a Associação de Apoio aos Deficientes Visuais do Distrito de Braga.
","Caminho da Moleira, Edifício Póvoa Pão, Póvoa de Lanhoso"
7 de maio de 2011,11:00,"O Presidente da República preside à Cerimónia Comemorativa do 100º Aniversário da Guarda Nacional Republicana (GNR)
","Praça do Império, Lisboa"
8 de maio de 2011,16:30,"O Presidente da República inaugura o Lar “Entardecer Solidário – Apoio Social a Idosos”, na Vidigueira",""
8 de maio de 2011,17:30,"O Presidente da República visita a 28ª edição da Ovibeja
",Parque de Feiras e Exposições de Beja
11 de maio de 2011,11:00,"O Presidente da República recebe, em audiência, a Direcção da Associação Sindical dos Juízes Portugueses",""
11 de maio de 2011,12:00,"O Presidente da República recebe, em audiência, a Direcção do Sindicato dos Magistrados do Ministério Público",""
12 de maio de 2011,11:30,"O Presidente da República recebe, em audiência, os promotores do Manifesto de Convergência Nacional em Torno do Emprego e da Coesão Nacional",""
17 de maio de 2011,18:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
18 de maio de 2011,11:30,"O Presidente da República recebe, em audiência, os organizadores da etapa de Lisboa da regata oceânica Volvo Ocean Race",""
19 de maio de 2011,11:30,"O Presidente da República reúne-se, no Palácio de Belém, com Jovens Agricultores de todas as regiões do país e representando vários sectores da actividade agrícola e florestal, aos quais oferece posteriormente um almoço",""
22 de maio de 2011,16:50,"O Presidente da República assiste à Final da Taça de Portugal em Futebol
","Estádio Nacional, Jamor"
23 de maio de 2011,11:20,"O Presidente da República preside à Sessão Solene Comemorativa do 100º Aniversário do Instituto Superior de Economia e Gestão (ISEG), proferindo uma intervenção
",ISEG
23 de maio de 2011,15:00,"O Presidente da República preside à Sessão Solene Comemorativa do 100º Aniversário do Instituto Superior Técnico (IST), proferindo uma intervenção
",IST
23 de maio de 2011,20:55,"O Presidente da República participa no Jantar do Dia do ISEG e do Antigo Aluno, Comemorativo dos 100 Anos do Instituto Superior de Economia e Gestão (ISEG)
","Salão Preto e Prata, Casino do Estoril"
24 de maio de 2011,15:30,"O Presidente da República recebe, em audiência, a direcção da Fundação Lusitânia para o Desenvolvimento Universitário e Empresarial",""
25 de maio de 2011,15:30,"O Presidente da República preside às comemorações do 100º aniversário do Instituto dos Pupilos do Exército
",Instituto dos Pupilos do Exército
26 de maio de 2011,14:30,"O Presidente da República preside à Sessão de Abertura da Conferência do Centro Europeu de Fundações
","Hotel Cascais Miragem, Cascais"
30 de maio de 2011,12:45,"O Presidente da República reúne-se e oferece um almoço de trabalho aos seguintes responsáveis da área da Justiça:
Presidente do Supremo Tribunal de Justiça; Presidente do Supremo Tribunal Administrativo; Procurador-Geral da República; Bastonário da Ordem dos Advogados; Presidente da Associação Sindical dos Juízes Portugueses; e Presidente do Sindicato dos Magistrados do Ministério Público",""
30 de maio de 2011,18:00,"O Presidente da República recebe, em audiência, a Comissão Organizadora das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas",""
31 de maio de 2011,"",O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal,""
31 de maio de 2011,10:00,"Embaixador da Geórgia, Giorgi Gorgiladze",""
31 de maio de 2011,10:30,"Embaixador da Colômbia, Germán Santamaria Barragán",""
31 de maio de 2011,11:00,"Embaixador da Tailândia, Chacorn Suchiva",""
31 de maio de 2011,11:30,"Embaixador da República Dominicana, Jaime Durán Hernando            ",""
31 de maio de 2011,12:00,"Embaixadora do Reino Unido, Jill Gallard",""
31 de maio de 2011,12:30,"Embaixadores Não-Residentes:
 - Embaixador de Fidgi, Peceli Vocea
 - Embaixador da Malásia, Tan Sri Abdul Aziz Haj Zainal
 - Embaixador do Ruanda, Jacques Kabale Nyangezi
 - Embaixadora da Namíbia, Nangula Frieda Ithete
 - Embaixador da Islândia, Benedikt Jónsson
 - Embaixador do Sri Lanka, Dayan Jayatilleka",""
31 de maio de 2011,18:00,"O Presidente da República recebe, em audiência para apresentação de cumprimentos, os Representantes da Associação Europeia dos Tribunais de Contas",""
1 de junho de 2011,16:00,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Economistas",""
2 de junho de 2011,12:00,"O Presidente da República recebe, em audiência, a direcção do Forum de Administradores de Empresas",""
2 de junho de 2011,15:30,"O Presidente da República recebe, em audiência, o Conselho de Administração da Fundação Cidade Guimarães 2012 - Capital Europeia Cultura",""
3 de junho de 2011,12:00,"O Presidente da República recebe, em audiência, o Presidente da Direcção do Sporting Clube de Portugal, Dr. Luís Godinho Lopes",""
5 de junho de 2011,11:45,"O Presidente da República exerce o direito de voto nas Eleições Legislativas

Rua da Bela Vista à Lapa, Lisboa","Escola EB 2,3 Bartolomeu de Gusmão
"
6 de junho de 2011,13:00,"O Presidente da República recebe, em audiência, o Presidente da Comissão Europeia, Dr. José Manuel Durão Barroso, a quem oferece depois um almoço",""
6 de junho de 2011,15:30,"O Presidente da República recebe, em audiência, o Presidente do Partido Social Democrata, Dr. Pedro Passos Coelho",""
6 de junho de 2011,20:50,"O Presidente da República assiste ao espectáculo de homenagem ao pintor moçambicano Malangatana, promovido pela União das Cidades Capitais de Língua Portuguesa
","Teatro Municipal de São Luiz, Lisboa"
8 de junho de 2011,17:45,"O Presidente da República preside à Cerimónia de Entrega do Prémio Empreendedorismo Inovador na Diáspora Portuguesa
","Centro Cultural de Belém, Lisboa"
9 de junho de 2011,"","Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas em Castelo Branco (1º Dia)",""
9 de junho de 2011,10:45,"Cerimónia de Homenagem do Presidente da República a João Rodrigues de Castelo Branco (“Amato Lusitano”)
",Jardim Amato Lusitano
9 de junho de 2011,10:50,"Cerimónia Militar do Içar da Bandeira e Guarda de Honra Militar
",Câmara Municipal de Castelo Branco
9 de junho de 2011,11:00,"Sessão Solene de Boas Vindas
",Câmara Municipal de Castelo Branco
9 de junho de 2011,12:10,"Inauguração do novo Museu Cargaleiro
",Museu Cargaleiro
9 de junho de 2011,13:00,"Mensagem do Presidente da República às Comunidades Portuguesas
",Museu Cargaleiro
9 de junho de 2011,13:15,"Almoço com personalidades que se distinguiram em Portugal e no estrangeiro no âmbito das suas actividades profissionais
",Conservatório Regional de Castelo Branco
9 de junho de 2011,15:00,"Inauguração da exposição “Portugal. Pontos de Fuga”, do Museu da Presidência da República
",Antigos Correios de Castelo Branco
9 de junho de 2011,19:15,"Descerramento da placa toponímica “Avenida do Dia de Portugal”
",Avenida do Dia de Portugal
9 de junho de 2011,19:30,"Sessão de Apresentação de Cumprimentos do Corpo Diplomático
",Museu Francisco Tavares Proença Júnior (Antigo Paço Episcopal)
9 de junho de 2011,20:30,"Jantar oferecido pelo Presidente da República por ocasião das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas
",Jardim do Paço Episcopal
10 de junho de 2011,"","Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas em Castelo Branco (2º Dia)",""
