data,hora,evento,local
11 de fevereiro de 2012,11:00,Conferência de Imprensa,""
11 de fevereiro de 2012,12:30,"Almoço dos Chefes de Estado
",Navio quebra-gelo ”Sisu-Urho” e cruzeiro no Golfo da Finlândia
13 de fevereiro de 2012,11:30,"O Presidente da República recebe, em audiência, a Direção da Federação Portuguesa de Futebol",""
14 de fevereiro de 2012,15:45,"O Presidente da República recebe, em audiência, o Presidente do Parlamento Alemão, Bundestag, Prof. Norbert Lammert",""
15 de fevereiro de 2012,15:30,"O Presidente da República recebe, em audiência, a Direção da Câmara dos Solicitadores",""
15 de fevereiro de 2012,16:45,"O Presidente da República recebe, em audiência, o Ministro dos Negócios Estrangeiros da República da Tunísia, Dr. Rafik Abdessalem",""
16 de fevereiro de 2012,15:30,"O Presidente da República recebe, em audiência, o Primeiro-Ministro da República da Guiné-Bissau, Carlos Gomes Júnior",""
16 de fevereiro de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
17 de fevereiro de 2012,"","ROTEIROS DO FUTURO
 
Conferência Nascer em Portugal
 
Palácio da Cidadela, Cascais",""
17 de fevereiro de 2012,09:30,"Sessão de Abertura da Conferência “Nascer em Portugal”, com intervenção do Presidente da República",""
17 de fevereiro de 2012,09:45,Painel “Fecundidade e desenvolvimento económico nos países da OCDE”,""
17 de fevereiro de 2012,11:00,Painel “Fecundidade e instituições na Europa”,""
17 de fevereiro de 2012,12:00,Painel “Fecundidade e contextos sociais: o caso dos países nórdicos”,""
17 de fevereiro de 2012,14:30,Painel “Nascer em Portugal”,""
17 de fevereiro de 2012,16:30,Painel “Fecundidade e Natalidade: problemas e políticas sociais e de saúde”,""
17 de fevereiro de 2012,18:45,"Sessão de Encerramento da Conferência “Nascer em Portugal”, durante a qual o Presidente da República agracia o Senador Prof. Massimo Livi Bacci com o grau de Grande Oficial da Ordem do Infante D. Henrique",""
20 de fevereiro de 2012,15:30,"O Presidente da República recebe, em audiência, o Reitor da Universidade Técnica de Lisboa, Prof. Doutor António Manuel da Cruz Serra",""
22 de fevereiro de 2012,11:55,"O Presidente da República recebe, em audiência, a Princesa Maha Chakri Sirindhorn da Tailândia, à qual oferece seguidamente um almoço",""
23 de fevereiro de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
24 de fevereiro de 2012,"","Roteiro para a Juventude
 
6ª Jornada - Os Jovens nas Indústrias Criativas: Inovar para Crescer",""
24 de fevereiro de 2012,10:00,"Visita à Fábrica de Calçado de Luis Onofre
- Visita à fábrica, ao atelier e ao showroom",""
24 de fevereiro de 2012,10:50,"Visita à FEPSA - Feltros Portugueses, SA
- Breve apresentação da empresa e visita à fábrica",""
24 de fevereiro de 2012,11:35,"Visita à VIARCO - Indústria de Lápis, Lda
- Visita à fábrica – fabrico das minas, lápis e acabamentos – e à loja da empresa",""
24 de fevereiro de 2012,12:20,"Visita ao Atelier Miguel Vieira
- Visita ao atelier e ao showroom",""
24 de fevereiro de 2012,15:00,"Visita ao Opo’Lab (Oporto Laboratory of Architecture and Design)
- Projeção de um vídeo institucional sobre o Opo’Lab e breve apresentação
                   - Visita às instalações",""
24 de fevereiro de 2012,15:50,"Visita ao Atelier des Créateurs
- Visita às secções de corte, produção e showroom
                   - Breve apresentação, pela Cônsul de França no Porto, de um protocolo de apoio aos jovens criadores",""
24 de fevereiro de 2012,16:40,"Visita à BM - Balonas & Menano
- Visita às instalações da empresa e mostra de projetos",""
24 de fevereiro de 2012,20:30,"Cerimónia de Entrega do Prémio Jovem Empreendedor

– Apresentação da Academia de Música
                   - Projeção de um filme sobre a história do Prémio Jovem Empreendedor
                   - Apresentação das 6 empresas finalistas pelo Presidente da ANJE
                   - Entrega o Prémio à empresa premiada pelo Presidente da República
                   - Intervenção de agradecimento da representante da empresa premiada
                   - Apresentação do Prémio Carreira. Presidente da República entrega o Prémio a Paulo Vasconcelos, em representação da família de Diogo Vasconcelos
                   - Intervenção de Paulo Vasconcelos
                   - Intervenção do Presidente da República",""
25 de fevereiro de 2012,"","Roteiro para a Juventude
 
6ª Jornada - Os Jovens nas Indústrias Criativas: Inovar para Crescer",""
25 de fevereiro de 2012,10:00,"Visita ao Atelier Paulo Lobo
                   - Visita às instalações e contacto com arquitetos e artesãos",""
25 de fevereiro de 2012,11:00,"Visita à Loja da ALDECO
                   - Visita às instalações/showroom para profissionais",""
25 de fevereiro de 2012,11:45,"Visita ao Atelier Katty Xiomara
                   - Visita à exposição da coleção, ao atelier criativo e à zona de produção",""
25 de fevereiro de 2012,12:25,"Visita à Casa do Conto, Arts & Residence
                   - Visita às zonas sociais e quartos da Casa do Conto",""
25 de fevereiro de 2012,13:00,"ANJE - Mostra de empresas e Almoço debate com jovens empreendedores

- Visita à Mostra de Jovens Empreendedores das Indústrias Criativas
                   - Apresentação de moda, organizada pelo Diretor Criativo da ANJE/Portugal Fashion, Miguel Flor, com jovens criadores do “Bloom Portugal Fashion”
                   - Intervenção de boas vindas do Presidente da ANJE
                   - Intervenção do Presidente da República
                   - Almoço-debate com jovens empreendedores
                   - Intervenções de jovens empreendedores das indústrias criativas
                   - Intervenção do Presidente da República e encerramento da 6ª Jornada do Roteiro para a Juventude",""
28 de fevereiro de 2012,11:30,"O Presidente da República recebe, em audiência, o Presidente do Automóvel Club de Portugal, Dr. Carlos Barbosa",""
29 de fevereiro de 2012,11:00,"O Presidente da República recebe, em audiência, a Direção da União Geral de Trabalhadores (UGT)",""
1 de março de 2012,11:30,"O Presidente da República recebe, em audiência, o Presidente da Fundação Centro Cultural de Belém, Dr. Vasco Graça Moura",""
1 de março de 2012,19:00,"O Presidente da República preside à Sessão de Encerramento do 
I Congresso Mundial de Empresários das Comunidades Portuguesas e Lusofonia 
","Hotel Ritz, Lisboa"
2 de março de 2012,11:30,"O Presidente da República recebe, em audiência, a Direção da Liga dos Bombeiros Portugueses",""
5 de março de 2012,10:30,"O Presidente da República recebe, em audiência, o Presidente da COTEC, Eng. Carlos Moreira da Silva",""
6 de março de 2012,11:30,"O Presidente da República recebe, em audiência, a Direção da Confederação Geral dos Trabalhadores Portugueses- Intersindical Nacional (CGTP-IN)",""
7 de março de 2012,11:30,"O Presidente da República recebe, em audiência, o Chefe do Estado-Maior General das Forças Armadas, General Luís Evangelista Esteves Araújo.",""
7 de março de 2012,17:30,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
8 de março de 2012,11:30,"O Presidente da República recebe, em audiência, o Presidente do Banco Europeu de Investimento (BEI), Werner Hoyer",""
12 de março de 2012,"",Visita do Presidente da República ao N.R.P. Sagres e ao N.R.P. Corte-Real,""
12 de março de 2012,10:00,Chegada do Presidente da República à Doca da Marinha e embarque na Unidade Auxiliar de Marinha (U.A.M.) Alva com destino à Base Naval de Lisboa,""
12 de março de 2012,10:25,Embarque do Presidente da República no N.R.P. Sagres e concessão do título de Membro Honorário da Ordem Militar de Cristo ao N.R.P. Sagres por ocasião do 50.º aniversário do Navio Escola Sagres ao serviço de Portugal,""
12 de março de 2012,11:15,Embarque do Presidente da República no N.R.P. Corte-Real e briefing sobre a Operação Atalanta (missão de combate à pirataria no Oceano Índico ao largo da Somália),""
12 de março de 2012,11:50,"Palavras do Presidente da República à guarnição do N.R.P. Corte-Real
 ",""
12 de março de 2012,15:30,"O Presidente da República recebe, em audiência, o Diretor Nacional da Polícia de Segurança Pública, Superintendente Paulo Jorge Valente Gomes",""
13 de março de 2012,15:30,"O Presidente da República confere posse ao Secretário de Estado da Energia, Dr. Artur Álvaro Laureano Homem da Trindade",""
15 de março de 2012,10:15,"O Presidente da República recebe, em audiência, o Vice-Presidente da Comissão Europeia, Olli Rehn",""
15 de março de 2012,11:30,"O Presidente da República recebe, em audiência, o Prefeito de São Paulo, Gilberto Kassab",""
15 de março de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
15 de março de 2012,18:30,O Presidente da República preside à reunião do Conselho Superior de Defesa Nacional,""
16 de março de 2012,"",Visita ao concelho de Mesão Frio,""
16 de março de 2012,17:30,"Receção nos Paços do Concelho de Mesão Frio

Inauguração e visita às instalações do Centro Escolar de Mesão Frio
	- Intervenção do Presidente da República",""
17 de março de 2012,"",Visita ao Concelho de Mirandela,""
17 de março de 2012,10:30,"Inauguração e visita ao Lar do Centro Social Paroquial do Romeu
","	Romeu, Mirandela"
17 de março de 2012,11:15,"Visita à Fábrica Topitéu (Alheiras de Mirandela)
",	Zona Industrial de Mirandela
17 de março de 2012,11:50,"Inauguração e visita ao Centro de Hemodiálise da Nordial
","	Avenida Olímpio Guedes de Andrade, Mirandela"
17 de março de 2012,12:30,"Sessão Solene de Boas Vindas
	- Intervenção do Presidente da República
",	Auditório Municipal de Mirandela 
17 de março de 2012,"",Visita ao Concelho de Alijó,""
17 de março de 2012,15:30,"Sessão Solene de Boas Vindas
	-Intervenção do Presidente da República

Visita à Unidade de Cuidados Continuados da Misericórdia e ao Centro de Saúde","	Paços do Concelho de Alijó
"
17 de março de 2012,"",Visita ao Concelho de Sabrosa,""
17 de março de 2012,17:00,"Sessão Solene de Boas Vindas
	-Intervenção do Presidente da República

Visita à sede da Banda de Música de Sabrosa e à exposição sobre a história da Banda

Visita ao Espaço Miguel Torga","	Auditório Municipal de Sabrosa
"
19 de março de 2012,11:30,"O Presidente da República recebe, em audiência, uma delegação do grupo de responsáveis pelo projeto “Missão Crescimento - Uma década para mudar Portugal”",""
21 de março de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
23 de março de 2012,11:30,"O Presidente da República recebe, em audiência, o Presidente do Governo Regional dos Açores, Dr. Carlos César",""
23 de março de 2012,15:30,"O Presidente da República recebe, em audiência, a Direção da Ordem dos Notários",""
26 de março de 2012,"","Visita Oficial a Portugal do Presidente da República da Sérvia
 
26 e 27 de março de 2012",""
26 de março de 2012,11:00,"Cerimónia de deposição de uma coroa de flores junto ao Túmulo de Luís Vaz de Camões
",Mosteiro dos Jerónimos
26 de março de 2012,11:55,"Chegada do Presidente da República da Sérvia, Boris Tadic, ao Palácio de Belém
- Fotografia Oficial
- Assinatura do Livro de Honra",""
26 de março de 2012,12:00,"Encontro do Presidente da República com o Presidente da República da Sérvia, Boris Tadic",""
26 de março de 2012,12:35,"Declarações dos Chefes de Estado à Comunicação Social
",Sala das Bicas
26 de março de 2012,13:00,"Almoço oferecido pelo Presidente da República Portuguesa e Dra. Maria Cavaco Silva ao Presidente da República da Sérvia, Boris Tadic
","Sala de Jantar, Palácio de Belém"
26 de março de 2012,20:15,"Banquete oferecido pelo Presidente da República e Dr.ª Maria Cavaco Silva em honra do Presidente da República da Sérvia, Boris Tadic
","Palácio da Cidadela, Cascais"
27 de março de 2012,"","Visita Oficial a Portugal do Presidente da República da Sérvia
 
26 e 27 de março de 2012",""
27 de março de 2012,10:55,"O Presidente da República preside à XVII Cerimónia de Entrega dos Prémios Norte-Sul do Conselho da Europa ao Presidente da República da Sérvia Boris Tadic e à jornalista e ativista dos direitos humanos tunisina Souhayr Belhassen.
","Sala do Senado, Assembleia da República"
29 de março de 2012,11:30,"O Presidente da República recebe, em audiência, a Direção da Liga Portuguesa de Futebol Profissional",""
29 de março de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
30 de março de 2012,17:00,"O Presidente da República recebe um grupo de 24 jovens estudantes japoneses oriundos da zona de Soma-Fukushima, no nordeste do Japão, atingida pelo terramoto e pelo tsunami que lhe sucedeu, em Março de 2011, que se encontra de visita a Portugal, no âmbito de uma iniciativa de intercâmbio educativo e cultural.
 
Acompanhados por professores e representantes de ONGs japonesas, os jovens estudantes, que antes visitam o Museu da Presidência da República, apresentarão no Palácio de Belém uma dança tradicional da zona de Soma.",""
2 de abril de 2012,12:40,O Presidente da República oferece um almoço em honra dos Deputados Portugueses eleitos para o Parlamento Europeu,""
3 de abril de 2012,11:30,"O Presidente da República recebe, em audiência, a Direção da Ordem dos Enfermeiros",""
3 de abril de 2012,15:30,"O Presidente da República recebe, em audiência, a Direção do Conselho Nacional da Juventude",""
3 de abril de 2012,21:30,"O Presidente da República assiste à ante-estreia do Filme “Tabu” do realizador Miguel Gomes
	
","	Cinemateca Portuguesa/Museu do Cinema, Lisboa"
4 de abril de 2012,11:30,"O Presidente da República recebe, em audiência, a Junta Metropolitana de Lisboa",""
4 de abril de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
9 de abril de 2012,17:00,"O Presidente da República confere o título de Membro Honorário da Ordem de Mérito à Rádio Renascença, por ocasião do seu 75º aniversário",""
10 de abril de 2012,12:00,"O Presidente da República inaugura as novas instalações da Microsoft Portugal, proferindo uma intervenção
","Rua Fogo de Santelmo, Parque das Nações, Lisboa"
10 de abril de 2012,15:30,"O Presidente da República recebe, em audiência, a Direção da Sociedade Histórica da Independência de Portugal",""
11 de abril de 2012,"","Visita Oficial a Portugal do Presidente Federal da República da Áustria e Senhora Margit Fischer
 
11 a 13 de abril de 2012",""
11 de abril de 2012,12:30,"Chegada do Presidente Federal da República da Áustria, Dr. Heinz Fischer, e Senhora Margit Fischer, ao Palácio de Belém
		
	- Honras Militares
		- Fotografia oficial 
	- Assinatura do Livro de Honra",""
11 de abril de 2012,12:45,"Encontro do Presidente da República e Dra. Maria Cavaco Silva com o Presidente Federal da República da Áustria, Dr. Heinz Fischer e Senhora Margit Fischer",""
11 de abril de 2012,12:50,"Encontro do Presidente da República com o Presidente Federal da República da Áustria, Dr. Heinz Fischer",""
11 de abril de 2012,13:30,"Declarações à imprensa dos dois Chefes de Estado
",	Sala das Bicas
11 de abril de 2012,13:50,"Almoço oferecido pelo Presidente da República e Dra. Maria Cavaco Silva em honra do Presidente Federal da República da Áustria, Dr. Heinz Fischer e Senhora Margit Fischer",""
11 de abril de 2012,19:50,"Receção e Jantar oferecidos pelo Presidente da República e Dra. Maria Cavaco Silva, em honra do Presidente Federal da República da Áustria, Dr. Heinz Fischer e Senhora Margit Fischer	
 
- Discurso do Presidente da República
- Discurso do Presidente da República Federal da Áustria","		Palácio Nacional da Ajuda
"
12 de abril de 2012,17:15,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
12 de abril de 2012,19:30,"O Presidente da República inaugura a Pousada de Cascais 
","Cidadela, Cascais"
13 de abril de 2012,"",Visita Oficial a Portugal do Presidente Federal da República da Áustria e Senhora Margit Fischer,""
13 de abril de 2012,10:05,"O Presidente da República e a Dra. Maria Cavaco Silva acompanham o Presidente Federal da República da Áustria e a Senhora Margit Fischer numa visita ao Palácio Nacional de Mafra 
		
		- Visita à biblioteca
	- Interpretação musical a seis órgãos na Basílica",""
13 de abril de 2012,12:30,"O Presidente da República e a Dra. Maria Cavaco Silva oferecem um almoço em honra do Presidente Federal da República da Áustria e da Senhora Margit Fischer
",	Restaurante do Hotel Fortaleza do Guincho
16 de abril de 2012,11:30,"O Presidente da República recebe, em audiência, a Direção da Associação Nacional das Farmácias",""
18 de abril de 2012,11:30,"O Presidente da República recebe, em audiência, a Direção da Confederação dos Agricultores de Portugal - CAP",""
19 de abril de 2012,"",Visita de Estado a Portugal do Presidente da República da Polónia,""
19 de abril de 2012,10:45,"Cerimónia de deposição de uma coroa de flores junto ao Túmulo de Luís Vaz de Camões
",Mosteiro dos Jerónimos
19 de abril de 2012,11:30,"Chegada do Presidente da República da Polónia, Bronislaw Komorowski, e da Senhora Anna Komorowska ao Palácio de Belém
- Honras Militares
- Hinos Nacionais
- Fotografia Oficial
- Assinatura do Livro de Honra
",   Sala das Bicas
19 de abril de 2012,11:45,Encontro do Presidente da República e Dra. Maria Cavaco Silva com o Presidente da República da Polónia e Senhora Anna Komorowska,""
19 de abril de 2012,11:50,Encontro do Presidente da República com o Presidente da República da Polónia,""
19 de abril de 2012,12:45,"Declarações dos Chefes de Estado à Comunicação Social
",Sala das Bicas
19 de abril de 2012,13:15,"Almoço oferecido pelo Presidente da República Portuguesa e Dra. Maria Cavaco Silva ao Presidente da República da Polónia e Senhora Anna Komorowska
","Sala de Jantar, Palácio de Belém"
19 de abril de 2012,19:55,"Receção e jantar oferecidos pelo Presidente da República e Dra. Maria Cavaco Silva, em honra do Presidente da República da Polónia, Bronislaw Komorowski e Senhora Anna Komorowska 
- Discurso do Presidente da República
- Discurso do Presidente da República da Polónia","Palácio Nacional de Queluz
"
19 de abril de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
20 de abril de 2012,"",Visita de Estado a Portugal do Presidente da República da Polónia,""
20 de abril de 2012,09:50,"O Presidente da República e o Presidente da República da Polónia presidem à abertura do Seminário Económico Portugal-Polónia
 
- Intervenção do Presidente da República da Polónia, Bronislaw Komorowski
- Intervenção do Presidente da República, Aníbal Cavaco Silva","Sala Ajuda, Hotel Pestana Palace, Lisboa
"
20 de abril de 2012,18:30,"O Presidente da República e a Dra. Maria Cavaco Silva acompanham o Presidente da República da Polónia e a Senhora Anna Komorowska numa visita à Fundação de Serralves
 
- O Presidente da República da Polónia preside à inauguração dos “Dias da Cultura Polaca” e, de seguida, oferece uma receção em honra do Presidente da República e da Dra. Maria Cavaco Silva
 
- Concerto pelo pianista e compositor Leszek Możdżer, no Auditório, Edifício do Museu de Serralves","Fundação de Serralves, Rua Dom João de Castro nº 210, Porto
"
24 de abril de 2012,10:30,"O Presidente da República recebe, em audiência, uma representação da Administração da Nokia Siemens Networks, liderada pelo Diretor da empresa para a Europa do Sul, Leste e Central, Eng. João Picoito",""
24 de abril de 2012,15:30,"O Presidente da República recebe, em audiência, o Ministro dos Negócios Estrangeiros do Chile, Alfredo Moreno",""
25 de abril de 2012,"",Comemorações do 38º Aniversário do 25 de Abril,""
25 de abril de 2012,09:45,"O Presidente da República e a Dra. Maria Cavaco Silva chegam à Assembleia da República
- Honras Militares ",""
25 de abril de 2012,10:00,"Sessão Comemorativa do Aniversário do 25 de Abril na Assembleia da República 
- Hino Nacional
	- Intervenção Musical de Paulo de Carvalho
 	- Alocuções dos Representantes dos Grupos Parlamentares
- Intervenção da Presidente da Assembleia da República
 	- Intervenção do Presidente da República ",""
25 de abril de 2012,15:30,"Abertura ao público dos Jardins do Palácio de Belém
	(O Museu da Presidência da República estará aberto desde as 10:00 horas) ",""
25 de abril de 2012,17:00,"Apresentação de Grupos Corais com o Cante Alentejano:
- Grupo Coral Infantil “Os Rouxinóis”
- Grupo Coral Misto e Etnográfico “Alma Alentejana” de Peroguarda
- Grupo Coral Feminino “Rosas de março”
- Grupo Coral e Etnográfico da Casa do Povo de Serpa
- Rancho de Cantadores de Aldeia Nova de São Bento
- Grupo Coral e Etnográfico “Os Camponeses de Pias”",""
26 de abril de 2012,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
27 de abril de 2012,"",Visita ao Concelho de Penela,""
