data,hora,evento,local
11 de fevereiro de 2014,20:00,"O Presidente da República oferece um jantar, no âmbito do IX Encontro da COTEC Europa, ao Rei de Espanha, ao Presidente da República de Itália, ao Vice-Presidente da Comissão Europeia e Comissário do Empreendedorismo e Indústria, ao Ministro da Economia, ao Ministro da Educação e Ciência, ao Ministro da Indústria, Turismo e Energia de Espanha e à Ministra da Educação, Universidades e Investigação de Itália.
","Palácio da Cidadela, Cascais"
12 de fevereiro de 2014,11:45,"O Presidente da República participa com o Rei D. Juan Carlos I de Espanha e o Presidente italiano, Giorgio Napolitano, na Sessão de Encerramento do IX Encontro COTEC Europa, proferindo uma intervenção.
","Fundação Champalimaud, Lisboa"
12 de fevereiro de 2014,13:15,"O Presidente da República oferece um almoço em honra do Rei de Espanha e do Presidente da República de Itália, por ocasião do encerramento do IX Encontro COTEC Europa.
","Fundação Champalimaud, Lisboa "
13 de fevereiro de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
14 de fevereiro de 2014,11:30,"O Presidente da República recebe, em audiência, o Secretário-Geral Ibero-Americano (SEGIB), Enrique Iglesias, que seguidamente agraciará com a Grã-Cruz da Ordem do Infante D. Henrique ",""
14 de fevereiro de 2014,19:45,"O Presidente da República assiste ao concerto que assinala a reabertura do Grande Auditório da Fundação Calouste Gulbenkian
","Fundação Calouste Gulbenkian - Av. Berna, Lisboa "
18 de fevereiro de 2014,11:30,"O Presidente da República recebe, em audiência, uma delegação do Conselho Superior do Ministério Público ",""
18 de fevereiro de 2014,15:30,"O Presidente da República confere posse ao Chefe do Estado-Maior do Exército, Tenente-General Carlos António Corbal Hernandez Jerónimo ",""
19 de fevereiro de 2014,15:30,"O Presidente da República recebe os Ministros da Agricultura e do Mar e da Educação e Ciência, que farão a apresentação do mapa “Portugal é Mar”, uma carta que retrata a realidade territorial do país, nomeadamente a sua dimensão marítima, e inclui a proposta de Extensão da Plataforma Continental ",""
20 de fevereiro de 2014,11:30,"O Presidente da República recebe, em audiência, a Direção da Associação da Hotelaria, Restauração e Similares de Portugal (AHRESP) ",""
20 de fevereiro de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
21 de fevereiro de 2014,15:30,"O Presidente da República recebe, em audiência, o Presidente da AICEP, Dr. Pedro Reis",""
25 de fevereiro de 2014,"",Deslocação do Presidente da República a São Francisco,""
25 de fevereiro de 2014,18:00,Encontro com um grupo de jovens portugueses das áreas da Tecnologia e da Inovação residentes na região da Baía de São Francisco,""
26 de fevereiro de 2014,"",Deslocação do Presidente da República a São Francisco,""
26 de fevereiro de 2014,08:45,Encontro com os membros do Conselho da Diáspora Portuguesa e quadros portugueses,""
26 de fevereiro de 2014,11:00,"Encontro com o Governador da Califórnia, Jerry Brown",""
26 de fevereiro de 2014,13:00,Almoço com um grupo de empresários e investidores norte-americanos,""
26 de fevereiro de 2014,17:20,"Encerramento da World Ocean Summit 2014
- Intervenção do Presidente da República",""
28 de fevereiro de 2014,"",Deslocação do Presidente da República a Toronto,""
28 de fevereiro de 2014,09:00,Encontro com investidores canadianos,""
28 de fevereiro de 2014,10:30,"Encontro com a Primeira-Ministra da Província do Ontário, Kathleen Wynne",""
28 de fevereiro de 2014,11:00,"Encontro com o Governador da Província do Ontário, David Onley",""
28 de fevereiro de 2014,12:30,"Encerramento do Seminário Económico Canadá-Portugal
- Intervenção do Presidente da República",""
28 de fevereiro de 2014,18:15,"Encontro com a Comunidade Portuguesa do Canadá
- Atuação da Tuna Universitária Luso-Canadiana
- Hinos Nacionais 
- Alocução do Presidente da República
- Concerto por António Zambujo, com a participação de Nelly Furtado
- Receção com a Comunidade Portuguesa  ",""
1 de março de 2014,"",Deslocação do Presidente da República a Toronto,""
1 de março de 2014,08:45,Encontro com membros da Federação Luso-Canadiana de Quadros e Empresários,""
1 de março de 2014,10:30,"Audiência ao Ministro do Comércio Externo do Canadá, Ed Fast",""
1 de março de 2014,11:20,Visita à Luso-Canadian Charitable Society de Toronto  ,""
3 de março de 2014,11:30,"O Presidente da República recebe, em audiência, o Primeiro-Ministro do Luxemburgo, Xavier Bettel e o Ministro da Justiça, Félix Brás",""
4 de março de 2014,11:30,"O Presidente da República recebe, em audiência, a Direção da Ordem dos Médicos",""
5 de março de 2014,11:30,"O Presidente da República recebe, em audiência, a Direção do Sporting Clube de Portugal ",""
5 de março de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
6 de março de 2014,11:00,"O Presidente da República confere posse ao novo Juiz do Tribunal Constitucional, Professor Doutor João Pedro Barrosa Caupers ",""
6 de março de 2014,11:30,"O Presidente da República recebe, em audiência, o Presidente do Conselho de Administração da Fundação Arpad Szenes – Vieira da Silva, Dr. António Gomes de Pinho ",""
7 de março de 2014,"",Encontro do Presidente da República com Jovens Agricultores do Algarve,""
7 de março de 2014,09:30,"Visita à estufa de produtos hortícolas Márcio Alexandre, em Faro",""
7 de março de 2014,10:45,"Visita à empresa Luís Sabbo, Frutas do Algarve, em Tavira",""
7 de março de 2014,11:30,"Encontro com Jovens Agricultores de todo o Algarve, em Tavira",""
7 de março de 2014,15:30,"Visita à exploração pecuária e Queijaria Martins, em Loulé",""
7 de março de 2014,16:20,"Visita aos pomares de citrinos da empresa Citrinalte, em Loulé",""
7 de março de 2014,17:30,"Visita às estufas de frutos vermelhos Celpaberry, em Silves",""
10 de março de 2014,15:30,"O Presidente da República visita a fábrica da Nestlé, por ocasião das comemorações do 90º aniversário da presença da empresa em Portugal, proferindo uma intervenção.
","Avanca, Estarreja"
11 de março de 2014,11:00,"O Presidente da República recebe, em audiência, o Presidente do Tribunal de Contas Europeu, Dr. Vítor Caldeira ",""
11 de março de 2014,16:30,"O Presidente da República recebe, em audiência, a Direção da Federação Portuguesa de Andebol ",""
12 de março de 2014,11:30,"O Presidente da República recebe, em audiência, a Direção da Associação Sindical dos Juízes Portugueses",""
13 de março de 2014,11:30,"O Presidente da República recebe, em audiência, a Direção da Federação Portuguesa de Ténis de Mesa ",""
13 de março de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
14 de março de 2014,15:55,"O Presidente da República assiste às Exéquias do Patriarca Emérito de Lisboa, Cardeal D. José da Cruz Policarpo
",Sé Patriarcal de Lisboa
17 de março de 2014,"","O Presidente da República recebe, em audiência, os representantes dos partidos políticos com assento parlamentar, com vista à marcação da data das eleições para o Parlamento Europeu",""
17 de março de 2014,10:15,- Partido Ecologista “Os Verdes”,""
17 de março de 2014,11:00,- Bloco de Esquerda,""
17 de março de 2014,11:45,- Partido Comunista Português,""
17 de março de 2014,15:00,- Partido Popular (CDS/PP),""
17 de março de 2014,15:45,– Partido Socialista,""
17 de março de 2014,16:30,- Partido Social Democrata ,""
18 de março de 2014,15:30,"O Presidente da República recebe, em audiência, a Direção da Ordem dos Arquitectos ",""
19 de março de 2014,18:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
21 de março de 2014,"",O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:,""
21 de março de 2014,10:00,"– Embaixador da Indonésia, Mulya Wirana",""
21 de março de 2014,10:25,"– Embaixador da Croácia, Ivica Maricic",""
21 de março de 2014,10:50,"– Embaixadora de Moçambique, Fernanda Eugénio Moisés Lichale",""
21 de março de 2014,11:30,"–	Apresentação conjunta de credenciais pelos Embaixadores Não-Residentes:
 
- Embaixador da Guatemala, Marco Tulio Chicas Sosa
- Embaixador do Burkina Faso, Eric Yemdaogo Tiare
- Embaixador da Malásia, Tan Sri Ismail Omar
- Embaixador da Jordânia, Mekram Mustafa A. Queisi
- Embaixador do Burundi, Dieudonné Ndabarushimana
- Embaixador do Sudão, Nasreldin Ahmed Wali Abdeltif",""
21 de março de 2014,14:30,"O Presidente da República visita a Companhia das Lezírias por ocasião do Dia Internacional das Florestas
","Monte de Braço de Prata, Porto Alto "
24 de março de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
24 de março de 2014,18:00,O Presidente da República preside à reunião do Conselho Superior de Defesa Nacional,""
26 de março de 2014,10:15,"O Presidente da República recebe, em audiência, os Presidentes e Diretores da Vodafone Group PLC e da Vodafone Portugal ",""
28 de março de 2014,"",Visita aos Concelhos de Campo Maior e Arronches,""
28 de março de 2014,11:45,"O Presidente da República preside à inauguração do Centro de Ciência do Café
",Local:Campo Maior
28 de março de 2014,14:45,"O Presidente da República visita a Clínica Veterinária PecVet
",Arronches
28 de março de 2014,15:20,"O Presidente da República visita o Centro Interpretativo de Identidade Local da Freguesia de Esperança
",Arronches
2 de abril de 2014,11:30,"O Presidente da República recebe, em audiência, uma delegação do grupo de responsáveis pelo projeto “Missão Crescimento - Uma década para mudar Portugal” ",""
2 de abril de 2014,15:30,"O Presidente da República recebe, em audiência, o Presidente da Câmara Municipal de Paredes, Dr. Celso Ferreira, que vai apresentar o prémio Regiostars 2014, atribuído pela Comissão Europeia ao projeto “Art on Chairs”, promovido pelo município ",""
3 de abril de 2014,11:30,"O Presidente da República recebe, em audiência, a Direção da Associação Nacional de Freguesias (ANAFRE)",""
3 de abril de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
10 de abril de 2014,11:30,O Presidente da República promove um Encontro com a Comunidade Portuguesa do Global Shapers ,""
10 de abril de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
11 de abril de 2014,15:00,"O Presidente da República participa na Sessão de Abertura da Conferência “Portugal: rumo ao crescimento e emprego. Fundos e Programas Europeus: solidariedade ao serviço da economia portuguesa”, proferindo uma intervenção
","Fundação Calouste Gulbenkian, Lisboa"
14 de abril de 2014,16:30,"O Presidente da República recebe, em audiência, o CEO da Pharma Merck, Stefan Oschmann  ",""
15 de abril de 2014,11:30,"O Presidente da República recebe, em audiência, os Presidentes da COTEC, Prof. Doutor João Bento, e da Fundação Calouste Gulbenkian, Dr. Artur Santos Silva ",""
16 de abril de 2014,11:45,O Presidente da República preside à Cerimónia de Reabertura da Charola do Convento de Cristo em Tomar ,""
16 de abril de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
17 de abril de 2014,11:00,O Presidente da República inaugura o Complexo Porto Salus - Hospital de Nossa Senhora da Arrábida e Residências Assistidas em Azeitão,""
21 de abril de 2014,15:30,"O Presidente da República recebe, em audiência, a Direção da Associação Nacional de Turismo ",""
21 de abril de 2014,16:30,"O Presidente da República recebe, em audiência, o Provedor da Misericórdia do Porto, Dr. António Tavares",""
22 de abril de 2014,"",Roteiro para uma Economia Dinâmica,""
22 de abril de 2014,10:30,"Visita à Indasa - Indústria de Abrasivos, S.A.
","Zona Industrial de Aveiro, Lote 46, Aveiro"
22 de abril de 2014,11:45,"Visita à Polisport Plásticos, S.A.
","Avenida Ferreira de Castro, 828, Fontanheira, Carregosa, Oliveira de Azeméis"
22 de abril de 2014,13:00,"Almoço com empresários do Concelho de Oliveira de Azeméis, oferecido pelo Presidente da Câmara Municipal

- Intervenção do Presidente da República","		Hotel Dighton, Oliveira de Azeméis
"
22 de abril de 2014,15:15,"Visita à Felmini
","Avenida A. J. Fonseca Moreira, 525, Felgueiras"
22 de abril de 2014,16:30,"Visita à TMG Automotive
","Campelos, Guimarães"
23 de abril de 2014,11:30,"O Presidente da República recebe, em audiência, o Embaixador de França, Jean-François Blarel e Conselheiros do Comércio Exterior da França (CCEF) ",""
23 de abril de 2014,15:30,"O Presidente da República recebe, em audiência, o núcleo fundador  do projeto Portugal Economy Probe, que está a promover internacionalmente uma imagem do país mais adequada à sua realidade",""
24 de abril de 2014,15:30,"O Presidente da República recebe, em audiência, o ex-Presidente da República Federativa Brasileira, Luiz Inácio Lula da Silva ",""
24 de abril de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
25 de abril de 2014,"",Sessão Solene Comemorativa do 40º Aniversário do 25 de abril,""
25 de abril de 2014,09:45,"Chegada do Presidente da República à Assembleia da República
- Honras Militares",""
25 de abril de 2014,10:00,"Sessão Solene Comemorativa do Aniversário do 25 de Abril na Assembleia da República, com intervenção do Presidente da República",""
29 de abril de 2014,12:00,"O Presidente da República recebe, em audiência, o Presidente da Fundação Luso-Americana para o Desenvolvimento, Dr. Vasco Rato",""
30 de abril de 2014,12:00,"O Presidente da República condecora personalidades que se destacaram na Internacionalização da Economia Portuguesa:

Ordem do Infante D. Henrique

- Eng. Fernando Manuel Barbosa Faria de Oliveira (Grã-Cruz)
- Dra. Maria Lídia Ferreira Sequeira (Grande-Oficial)
- Dr. Pedro Trigo de Morais de Albuquerque Reis (Grande-Oficial)

Ordem do Mérito Empresarial – Classe do Mérito Industrial

- Dr. Alexandre Carlos de Melo Vieira da Costa Relvas (Grã-Cruz)
- Dr. António Luís Teixeira Guerra Nunes Mexia (Grã-Cruz)
- Dr. Filipe Maurício de Botton (Grã-Cruz)",""
2 de maio de 2014,10:15,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
2 de maio de 2014,18:00,"O Presidente da República recebe, em audiência, o Primeiro-Ministro japonês, Shinzo Abe",""
5 de maio de 2014,"","Visita de Estado a Portugal do Presidente da República de Singapura,Tony Tan Keng Yam e Senhora Mary Tan",""
5 de maio de 2014,10:15,"Cerimónia de deposição de uma coroa de flores junto ao Túmulo de Luís Vaz de Camões

- Visita à Igreja e aos Claustros do Mosteiro dos Jerónimos","Mosteiro dos Jerónimos, Lisboa
"
5 de maio de 2014,10:50,"Chegada do Presidente de Singapura, Tony Tan Keng Yam e Senhora Mary Tan ao Palácio de Belém

- Honras Militares
- Hinos Nacionais
- Fotografia Oficial
- Assinatura do Livro de Honra",""
5 de maio de 2014,11:00,"Encontro do Presidente da República e Dra. Maria Cavaco Silva com o Presidente da República de Singapura,Tony Tan Keng Yam e Senhora Mary Tan",""
5 de maio de 2014,11:25,Encontro do Presidente da República com o Presidente da República de Singapura,""
5 de maio de 2014,11:40,Declarações dos dois Chefes de Estado à Comunicação Social,""
5 de maio de 2014,20:00,"Jantar oferecido pelo Presidente da República e Dra. Maria Cavaco Silva, em honra do Presidente da República de Singapura, Tony Tan Keng Yam e Senhora Mary Tan

- Discurso e Brinde do Presidente da República
- Discurso e Brinde do Presidente da República de Singapura","Palácio Nacional da Ajuda, Lisboa
"
6 de maio de 2014,11:30,"O Presidente da República recebe, em audiência, o Bispo de Santarém, D. Manuel Pelino Domingues ",""
6 de maio de 2014,15:30,"O Presidente da República recebe, em audiência, a direção do Conselho Nacional das Ordens Profissionais ",""
8 de maio de 2014,17:00,O Presidente da República agracia o General Luís Evangelista Esteves de Araújo e o Almirante José Carlos Torrado Saldanha Lopes com a Grã-Cruz da Ordem Militar de Cristo  ,""
8 de maio de 2014,17:15,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal  ,""
9 de maio de 2014,"","Conferência Portugal - Rotas de Abril  Democracia, Compromisso e Desenvolvimento
 
Fundação Champalimaud - 9 e 10 de Maio de 2014",""
9 de maio de 2014,15:00,"Sessão de Abertura da Conferência

Intervenções:
- Maria Leonor Beleza, Presidente da Fundação Champalimaud
- João Lobo Antunes, Comissário das Conferências Roteiros do Futuro 
	- Presidente da República",""
9 de maio de 2014,15:20,Testemunho de abertura: António Ramalho Eanes,""
9 de maio de 2014,15:40,Painel “DEMOCRACIA: por uma nova cidadania”,""
9 de maio de 2014,17:30,Painel COMPROMISSO: por uma nova cultura política ,""
10 de maio de 2014,"","Conferência Portugal - Rotas de Abril  Democracia, Compromisso e Desenvolvimento
 
Fundação Champalimaud",""
10 de maio de 2014,09:30,Painel “DESENVOLVIMENTO: modernidade e sociedade do conhecimento”,""
10 de maio de 2014,11:15,"Painel “DESENVOLVIMENTO: inovação, sustentabilidade e competitividade”",""
10 de maio de 2014,12:15,"Sessão de Encerramento, com intervenção do Presidente da República ",""
12 de maio de 2014,"","Visita de Estado do Presidente da República à República Popular da China e à Região Administrativa Especial de Macau
 
12 a 18 de Maio de 2014",""
12 de maio de 2014,15:30,"Chegada ao Aeroporto Internacional de Pudong, Xangai",""
13 de maio de 2014,"","Visita de Estado do Presidente da República à República Popular da China e à Região Administrativa Especial de Macau
 
12 a 18 de Maio de 2014",""
13 de maio de 2014,08:45,"Encontro do Presidente da República com o Presidente da Fosun, Guo Guangchang",""
13 de maio de 2014,09:00,Pequeno-almoço com empresários chineses,""
13 de maio de 2014,11:30,"Encontro do Presidente da República com o Presidente do Município de Xangai, Yang Xiong",""
13 de maio de 2014,12:00,Banquete oficial oferecido pelo Presidente do Município de Xangai em honra do Presidente da República e da Dra. Maria Cavaco Silva,""
13 de maio de 2014,18:30,Encontro com quadros portugueses residentes na região de Xangai,""
13 de maio de 2014,19:15,"Concerto de Katia Guerreiro, com a participação da mezzo-soprano 			chinesa Wang Weiqian",""
14 de maio de 2014,"",Visita de Estado do Presidente da República à República Popular da China e à Região Administrativa Especial de Macau,""
14 de maio de 2014,09:00,Abertura do Seminário Económico Portugal-China,""
14 de maio de 2014,11:00,"Encerramento de colóquio sobre o valor económico das línguas
- Assinatura de Acordos
- Apresentação do projeto “Português Língua Estrangeira para a China” 
- Visita à Exposição “O Potencial Económico da Língua Portuguesa”, em português e em chinês",""
14 de maio de 2014,16:05,"Visita ao Shanghai Institute of Materia Medica
- Assinatura de protocolo de cooperação no domínio da investigação científica e de contrato com a Technophage ",""
15 de maio de 2014,"",Visita de Estado do Presidente da República à República Popular da China e à Região Administrativa Especial de Macau,""
15 de maio de 2014,10:00,Visita à Cidade Proibida,""
15 de maio de 2014,17:00,"Cerimónia oficial de boas-vindas
Encontro do Presidente da República com o Presidente da República Popular da China
Assinatura de acordos",""
15 de maio de 2014,18:30,"Banquete oficial oferecido pelo Presidente da China e Senhora Peng Liyuan, em honra do Presidente da República e da Dra. Maria Cavaco Silva ",""
16 de maio de 2014,"",Visita de Estado do Presidente da República à República Popular da China e à Região Administrativa Especial de Macau,""
16 de maio de 2014,08:45,"Encontro com o Presidente da China Three Gorges, Lu Chun",""
16 de maio de 2014,09:00,Pequeno-almoço com responsáveis de empresas estatais chinesas e empresas chinesas investidoras em Portugal,""
16 de maio de 2014,11:00,"Visita à Biblioteca da Universidade de Estudos Estrangeiros de Pequim

- Assinatura do instrumento quadripartido de cooperação em matéria de Ensino de Língua Portuguesa e da Língua Chinesa, entre a Universidade de Lisboa, a Universidade de Estudos Estrangeiros de Pequim, o Camões – Instituto de Cooperação e da Língua e o Gabinete do Conselho da Língua Chinesa, Hanban",""
16 de maio de 2014,12:30,Encerramento do Seminário Económico Portugal-China,""
16 de maio de 2014,13:15,Almoço com representantes das universidades inscritas na comitiva e representantes das universidades chinesas,""
16 de maio de 2014,16:00,"Encontro do Presidente da República com o Presidente do  Congresso Nacional do Povo da República Popular da China, Zhang Dejiang",""
16 de maio de 2014,17:00,"Encontro do Presidente da República com o Primeiro-Ministro da República Popular da China, Li Keqiang",""
16 de maio de 2014,19:00,Inauguração da exposição “Onde é a China?”,""
17 de maio de 2014,"",Visita de Estado do Presidente da República à República Popular da China e à Região Administrativa Especial de Macau,""
17 de maio de 2014,14:30,Chegada do Presidente da República e da Dra. Maria Cavaco Silva a Macau,""
17 de maio de 2014,17:00,"Encontro com o Chefe do Executivo da Região Administrativa Especial de Macau, Dr. Fernando Chui Sai On
 ",""
17 de maio de 2014,19:30,"Banquete em honra do Presidente da República e da Dra. Maria Cavaco Silva, oferecido pelo Chefe do Executivo da Região Administrativa Especial de Macau",""
18 de maio de 2014,"",Visita de Estado do Presidente da República à República Popular da China e à Região Administrativa Especial de Macau,""
18 de maio de 2014,09:10,Encontro do Presidente da República com o Presidente do Banco Nacional Ultramarino,""
18 de maio de 2014,10:00,Cerimónia de deposição de uma Coroa de Flores no Monumento alusivo a Luiz Vaz de Camões,""
18 de maio de 2014,10:30,Visita às Ruínas de São Paulo,""
18 de maio de 2014,10:55,"Visita à Escola Portuguesa de Macau
- Sarau pelos alunos da Escola Portuguesa de Macau",""
18 de maio de 2014,12:15,"Encontro com empresários portugueses e chineses de Macau, organizado pela Câmara de Comércio e Indústria Luso-Chinesa (CCILC), seguido de almoço",""
18 de maio de 2014,14:50,Visita à Universidade de Macau,""
18 de maio de 2014,15:45,Visita ao Instituto Politécnico de Macau,""
18 de maio de 2014,16:25,"Lançamento de obras em língua portuguesa editadas pelo Instituto Cultural de Macau
 ",""
18 de maio de 2014,17:05,Inauguração do novo Auditório do Consulado-Geral de Portugal em Macau,""
18 de maio de 2014,19:00,Encontro do Presidente da República com as Comunidades Portuguesas de Macau e Hong Kong,""
18 de maio de 2014,20:30,"Concerto de Kátia Guerreiro, oferecido por ocasião da Visita de Estado do Presidente da República",""
18 de maio de 2014,21:00,"Partida para Hong Kong, de regresso a Lisboa",""
21 de maio de 2014,11:30,"O Presidente da República recebe, em audiência, o Ministro da Defesa Nacional da Tunísia, Ghazi Jeribi   ",""
22 de maio de 2014,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
24 de maio de 2014,19:45,"O Presidente da República assiste à Final da Liga dos Campeões 2014 em futebol, disputada entre o Real Madrid e o Atlético de Madrid
","Estádio do Sport Lisboa e Benfica (Luz), Lisboa"
25 de maio de 2014,13:00,O Presidente da República exerce o direito de voto nas eleições para o Parlamento Europeu ,""
26 de maio de 2014,11:30,"O Presidente da República recebe, em audiência, os Ministros da Defesa da Comunidade dos Países de Língua Portuguesa (CPLP) ",""
26 de maio de 2014,15:30,"O Presidente da República recebe, em audiência, o Presidente da Agência para o Investimento e Comércio Externo de Portugal (AICEP), Dr. Miguel Frasquilho ",""
27 de maio de 2014,11:30,"O Presidente da República recebe, em audiência, a Comissão Organizadora das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas",""
28 de maio de 2014,11:30,"O Presidente da República recebe, em audiência, a Secretária-Geral da Conferência Ibero-Americana, Rebeca Grynspan",""
29 de maio de 2014,11:30,"O Presidente da República recebe, em audiência, a Direção da Confederação Empresarial de Portugal (CIP)",""
29 de maio de 2014,16:30,"O Presidente da República recebe, em audiência, o ex- Presidente dos Estados Unidos da América, Bill Clinton  ",""
29 de maio de 2014,17:30,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
30 de maio de 2014,"",O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:,""
30 de maio de 2014,10:00,"– Embaixadora de Timor-Leste, Maria da Paixão de Jesus da Costa ",""
30 de maio de 2014,10:25,"– Embaixador do Senegal, Abdoulaye Fall",""
30 de maio de 2014,10:50,"– Embaixador dos E.U.A., Robert A. Sherman",""
2 de junho de 2014,13:15,"O Presidente da República recebe, em audiência, a Seleção Nacional de Futebol, antes da partida para a Fase Final do Campeonato do Mundo, Brasil 2014, à qual oferece seguidamente um almoço",""
2 de junho de 2014,19:10,"O Presidente da República preside à Cerimónia de Entrega do “Prémio Pessoa 2013”
","Culturgest – Caixa Geral de Depósitos, Lisboa "
