data,hora,evento,local
25 de janeiro de 2013,11:30,"O Presidente da República recebe, em audiência, a Direção da Associação Comercial de Lisboa, que apresentará um estudo sobre a Justiça Económica em Portugal, desenvolvido pela Fundação Francisco Manuel dos Santos ",""
30 de janeiro de 2013,14:55,"O Presidente da República preside à Sessão Solene de Abertura do Ano Judicial.
","Supremo Tribunal de Justiça, Lisboa"
31 de janeiro de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
1 de fevereiro de 2013,17:00,O Presidente da República confere posse a novos Secretários de Estado,""
5 de fevereiro de 2013,15:30,"O Presidente da República recebe, em audiência, a Direção da União das Misericórdias Portuguesas",""
6 de fevereiro de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
6 de fevereiro de 2013,18:00,O Presidente da República preside à reunião do Conselho Superior de Defesa Nacional,""
14 de fevereiro de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
19 de fevereiro de 2013,11:30,"O Presidente da República condecora, com a Grã-Cruz da Ordem Militar de Cristo, as seguintes personalidades: Prof. Doutor Rui Moura Ramos, ex-Presidente do Tribunal Constitucional, Juiz Conselheiro Fernando Pinto Monteiro, ex-Procurador-Geral da República, e Carlos Manuel Martins do Vale César, ex-Presidente do Governo Regional dos Açores",""
20 de fevereiro de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
21 de fevereiro de 2013,11:00,"O Presidente da República acolhe o encontro da associação Empresários Pela Inclusão Social (EPIS), no qual serão apresentados o balanço da atividade no triénio 2010-2012 e os testemunhos de alunos, mediadores e mentores participantes nos respetivos programas. Durante o encontro, em que estão presentes várias dezenas de empresários, autarcas e dirigentes de instituições envolvidas nas atividades da associação, haverá intervenções do Presidente da EPIS, Dr. António Pires de Lima, e do Presidente da República.
",Palácio de Belém – Sala das Bicas
22 de fevereiro de 2013,15:30,"O Presidente da República recebe, em audiência, o Secretário-Geral do Partido Socialista, Dr. António José Seguro",""
25 de fevereiro de 2013,"",O Presidente da República promove um Encontro com Jovens  Empresários e Empreendedores subordinado ao tema Os Jovens e o Futuro da Economia,""
25 de fevereiro de 2013,09:30,Sessão de Abertura,""
25 de fevereiro de 2013,10:45,Sessão Plenária,""
25 de fevereiro de 2013,12:45,Almoço de trabalho,""
25 de fevereiro de 2013,15:00,"Reuniões dos Grupos de Trabalho:
- Cultura para o Empreendedorismo
		- Empreendedorismo Empresarial
- Empreendedorismo Social",""
25 de fevereiro de 2013,18:00,Apresentação de Conclusões e Encerramento ,""
26 de fevereiro de 2013,15:30,"O Presidente da República recebe, em audiência, o Secretário-Geral da Conferência Ibero-Americana, Enrique Iglesias ",""
27 de fevereiro de 2013,11:00,"O Presidente da República recebe, em audiência, o Presidente do Conselho de Administração da Fundação Calouste Gulbenkian, Dr. Artur Santos Silva",""
28 de fevereiro de 2013,16:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
5 de março de 2013,15:30,"O Presidente da República recebe, em audiência, o Representante das Nações Unidas para a Guiné-Bissau, Dr. José Ramos-Horta ",""
6 de março de 2013,15:30,"O Presidente da República preside à cerimónia de inauguração da Moagem da Nacional, na Fábrica da Cerealis, cujas instalações visitará",""
8 de março de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
12 de março de 2013,15:30,"O Presidente da República recebe, em audiência, o Presidente da Associação Europeia do Desporto Universitário (EUSA), Adam Roczek, e os promotores da candidatura de Coimbra a anfitriã dos Jogos Universitários Europeus 2016 – o Reitor da Universidade, o Presidente da Câmara Municipal, o Presidente da Associação Académica e o Presidente da Federação Académica de Desporto Universitário (FADU) ",""
13 de março de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
14 de março de 2013,12:00,"O Presidente da República recebe, em audiência, o Chefe do Estado-Maior General das Forças Armadas, General Luís Evangelista Esteves Araújo.",""
15 de março de 2013,"","Visita aos concelhos de Torre de Moncorvo,Vila Flor e Carrazeda de Ansiães",""
15 de março de 2013,10:00,"Visita à Igreja da Misericórdia e Inauguração do Museu de Arte Sacra de Torre de Moncorvo
- Visita à Exposição
",Igreja da Misericórdia de Torre de Moncorvo
15 de março de 2013,10:30,Visita ao Centro de Memória,""
15 de março de 2013,10:50,"Sessão de Apresentação da reedição da monografia Torre de Moncorvo – Município Tradicional
- Intervenção do Presidente da Câmara Municipal de Torre de Moncorvo
- Intervenção do Presidente da República
",Biblioteca Municipal
15 de março de 2013,"",Visita ao Concelho de Vila Flor,""
15 de março de 2013,12:00,"Visita à empresa Sousacamp, em Benlhevai
	-Visita à fábrica de cogumelos e unidades de produção",""
15 de março de 2013,13:00,"Visita ao Santuário de Nossa Senhora da Assunção
","Lugar do Cabeço, Vila Flor"
15 de março de 2013,15:00,"Visita à Unidade dos Cuidados Continuados Integrados da Santa Casa da Misericórdia de Vale Flor
","Freixiel, Vale Frechoso, Vila Flor"
15 de março de 2013,15:40,"Visita ao Museu Municipal Dra. Berta Cabral, de Vila Flor
- Intervenção do Presidente da Câmara Municipal de Vila Flor
- Intervenção do Presidente da República",""
15 de março de 2013,"",Visita ao Concelho de Carrazeda de Ansiães,""
15 de março de 2013,16:35,"Visita à empresa Frucar
- Visita às instalações de processamento de maçãs
",Zona Industrial
15 de março de 2013,17:00,"Visita ao Centro Interpretativo do Castelo de Ansiães
- Breve explicação sobre o acervo museológico
- Apresentação do circuito turístico do Castelo de Ansiães e do Douro
- Intervenção do Presidente da Câmara Municipal de Carrazeda de Ansiães
- Intervenção do Presidente da República",""
15 de março de 2013,17:45,Visita ao Castelo de Ansiães,""
19 de março de 2013,09:30,"O Presidente da República participa, na Cidade do Vaticano, nas cerimónias que assinalam o início do Pontificado do Papa Francisco à frente da Igreja Católica",""
20 de março de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
20 de março de 2013,18:00,O Presidente da República preside à reunião do Conselho Superior de Defesa Nacional ,""
21 de março de 2013,10:45,"O Presidente da República preside à cerimónia de inauguração da nova Fábrica da Leica
 
- Visita às instalações
- Mostra dos artigos produzidos na fábrica ","		Lousado, Vila Nova de Famalicão
"
21 de março de 2013,12:30,"O Presidente da República preside à cerimónia de inauguração da renovação das Caves Graham’s 1890 
		
- Visita ao espaço museológico
- Passagem pelo interior da garrafeira Vintage e pela Sala de Provas ","		Vila Nova de Gaia
"
22 de março de 2013,11:30,"O Presidente da República recebe, em audiência, uma Delegação do Congresso Ibérico de Jovens Engenheiros ",""
22 de março de 2013,12:00,"O Presidente da República recebe, em audiência, o Diretor Geral da Cisco Portugal, Eng. Nuno Ferraz de Carvalho  ",""
22 de março de 2013,16:00,"O Presidente da República recebe, em audiência, a Direção da Ordem dos Farmacêuticos ",""
25 de março de 2013,11:30,"O Presidente da República recebe, em audiência, a Direção do ISLA Campus Lisboa  ",""
26 de março de 2013,18:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
27 de março de 2013,10:30,"O Presidente da República visita a empresa de transformação e comercialização de alimentos ultracongelados Gelpeixe
","		Quinta do Loureiro - Sete Casas, Loures "
3 de abril de 2013,15:30,"O Presidente da República recebe, em audiência, o Dr. Vítor Bento",""
3 de abril de 2013,16:00,"O Presidente da República recebe, em audiência, o Presidente do Parlamento Nacional de Timor-Leste, Vicente Guterres ",""
4 de abril de 2013,11:30,"O Presidente da República reúne-se com os promotores da campanha “Peço Português” – uma parceria entre agentes da cadeia dos produtos alimentares de origem animal –, que apresentarão a iniciativa destinada a revitalizar um setor relevante da economia nacional, através do consumo de produtos portugueses, e oferecerão depois uma degustação de alimentos confecionados ",""
4 de abril de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
5 de abril de 2013,10:45,"O Presidente da República preside à inauguração das Novas Unidades da Refinaria de Sines, proferindo uma intervenção
","Refinaria da Galp, em Sines "
9 de abril de 2013,"",O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:,""
9 de abril de 2013,10:00,"Embaixadora da Austrália, Anne Marie Plunkett ",""
9 de abril de 2013,10:25,"Embaixador de São Tomé e Príncipe, Luís Guilherme d’Oliveira Viegas",""
9 de abril de 2013,10:50,"Embaixador da Croácia, Branko Baricevic",""
9 de abril de 2013,11:15,"Embaixador da Rússia, Belous Oleg Nikolaevich",""
9 de abril de 2013,11:40,"Embaixador da Guiné-Equatorial, José Dougan Chubum",""
9 de abril de 2013,12:05,"Embaixador da Argentina, Jorge Martín Arturo Arguello",""
9 de abril de 2013,12:30,"Apresentação conjunta de credenciais pelos Embaixadores Não-Residentes:
-Embaixador da Serra Leoa, Edward Mohamed Turay
-Embaixador do Afeganistão, Assad Omer
-Embaixador da Bósnia-Herzegovina, Ahmet Halilovic",""
11 de abril de 2013,12:00,"O Presidente da República recebe, em audiência, a Direção da União Geral dos Trabalhadores (UGT) ",""
11 de abril de 2013,17:00,"O Presidente da República recebe, em audiência, o Primeiro-Ministro da Finlândia, Jyrki Katainen ",""
11 de abril de 2013,18:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
12 de abril de 2013,"","ROTEIROS DO FUTURO
 

 
Conferência Internacional
 
PORTUGAL NA BALANÇA DA EUROPA E DO MUNDO
 

 
Fundação Champalimaud, Lisboa",""
12 de abril de 2013,"","09:30 Sessão de abertura da Conferência “Portugal na Balança da Europa e do Mundo”, com intervenção do Presidente da República
 
10:45 Painel ROTA DO ATLÂNTICO I
 
12:00  Painel ROTA DO ATLÂNTICO II
 
14:45  Painel ROTA DO ORIENTE
 
16:00  Painel ROTA DO MEDITERRÂNEO E MÉDIO ORIENTE
 
17:30  Painel ROTA EUROPEIA
 
18:45  Sessão de Encerramento da Conferência “Portugal na Balança da Europa e do Mundo”, com intervenção do Presidente da República
 ",""
13 de abril de 2013,12:00,"O Presidente da República confere posse a novos membros do Governo.
Tomam posse o Ministro da Presidência e dos Assuntos Parlamentares, o Ministro-Adjunto e do Desenvolvimento Regional, a Secretária de Estado dos Assuntos Parlamentares e da Igualdade, o Secretário de Estado do Desporto e Juventude, o Secretário de Estado Adjunto do Ministro Adjunto e do Desenvolvimento Regional e o Secretário de Estado para a Modernização Administrativa.",""
16 de abril de 2013,"",Visita de Estado do Presidente da República à Colômbia,""
16 de abril de 2013,11:30,"Cerimónia de Boas-Vindas no Palácio Presidencial de Bogotá
- Encontro restrito entre os dois Presidentes da República
- Reunião alargada entre as Delegações",""
16 de abril de 2013,13:15,Almoço de Estado oferecido pelo Presidente da República	 da Colômbia,""
16 de abril de 2013,15:15,"Visita ao Congresso da República da Colômbia, com encontros com os Presidentes do Senado e da Câmara dos Representantes",""
16 de abril de 2013,19:30,Receção oferecida pelo Presidente da República em honra da Comunidade Portuguesa na Colômbia,""
17 de abril de 2013,"",Visita de Estado do Presidente da República à Colômbia,""
17 de abril de 2013,10:30,"Visita à Corte Suprema de Justiça, com encontro com a respetiva Presidente",""
17 de abril de 2013,11:15,Encontro com o Alcaide de Bogotá,""
17 de abril de 2013,12:30,"Encerramento do Seminário Económico Portugal-Colômbia, com a presença dos Chefes de Estado dos dois países
- Ato de Constituição da filial na Colômbia da Câmara de Comércio Portugal-Colômbia",""
17 de abril de 2013,16:20,Visita ao Museu do Ouro,""
17 de abril de 2013,17:20,Cerimónia Inaugural da Feira Internacional do Livro de Bogotá e abertura do Pavilhão de Portugal ,""
18 de abril de 2013,"",Visita Oficial do Presidente da República ao Peru,""
18 de abril de 2013,17:00,"Cerimónia de Boas-Vindas no Palácio do Governo de Lima
- Encontro restrito entre os dois Presidentes da República
- Reunião alargada entre as Delegações",""
18 de abril de 2013,19:00,Jantar de Estado oferecido pelo Presidente da República do Peru ,""
19 de abril de 2013,"",Visita Oficial do Presidente da República ao Peru,""
19 de abril de 2013,10:25,Visita ao Convento de São Francisco,""
19 de abril de 2013,11:00,Encontro com a Alcaide de Lima,""
19 de abril de 2013,12:15,Encerramento do Seminário Empresarial Portugal-Peru,""
19 de abril de 2013,13:30,Receção oferecida pelo Presidente da República em honra da Comunidade Portuguesa no Peru ,""
22 de abril de 2013,19:00,"O Presidente da República confere posse ao Secretário de Estado dos Negócios Estrangeiros e da Cooperação, Dr. Francisco Xavier de Almeida Leite, à Secretária de Estado Adjunta e da Defesa Nacional, Dra. Berta Maria de Almeida de Melo Cabral, ao Secretário de Estado Adjunto do Ministro da Administração Interna, Prof. Doutor Fernando Manuel de Almeida Alexandre, ao Secretário de Estado da Administração Local, Mestre António Egrejas Leitão Amaro, e ao Secretário de Estado do Desenvolvimento Regional, Dr. Manuel Castro Almeida",""
24 de abril de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
25 de abril de 2013,"",Comemorações do 39º Aniversário do 25 de abril,""
25 de abril de 2013,09:45,"Chegada do Presidente da República à Assembleia da República

- Honras Militares",""
25 de abril de 2013,10:00,"Sessão Comemorativa do Aniversário do 25 de Abril na Assembleia da República

- Hino Nacional
- Momento Musical com o Grupo de Fados “Capas Negras”
- Alocuções dos Representantes dos Grupos Parlamentares
- Intervenção da Presidente da Assembleia da República
- Intervenção do Presidente da República",""
25 de abril de 2013,12:05,"Interpretação da canção “Grândola Vila Morena”, pelo Grupo Coral Etnográfico Coop de Grândola
-  Inauguração do Centro de Acolhimento ao Cidadão, no Refeitório dos Monges",""
28 de abril de 2013,17:30,"O Presidente da República preside à Cerimónia de Abertura do XXXIV Congresso Português de Cardiologia, proferindo uma intervenção
","Hotel Tivoli Marina, Vilamoura"
29 de abril de 2013,15:30,"O Presidente da República recebe, em audiência, o Chefe do Protocolo da Santa Sé, Monsenhor José Avelino Bettencourt, a quem seguidamente agraciará, em cerimónia própria, com a Comenda da Ordem Militar de Cristo ",""
30 de abril de 2013,11:30,"O Presidente da República recebe, em audiência, a Direção do Clube Naval de Cascais ",""
2 de maio de 2013,10:00,"O Presidente da República recebe, em audiência, o Presidente do Conselho Europeu, Herman Van Rompuy ",""
2 de maio de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
3 de maio de 2013,11:00,"O Presidente da República recebe, em audiência, o Primeiro-Ministro do Luxemburgo, Jean-Claude Juncker",""
3 de maio de 2013,12:45,"O Presidente da República encontra-se com os Embaixadores dos Estados Membros da Comunidade dos Países de Língua Portuguesa, por ocasião do Dia da Língua Portuguesa e da Cultura da CPLP – que se assinala a 5 de maio –, aos quais oferece seguidamente um almoço  ",""
3 de maio de 2013,15:15,"O Presidente da República recebe, em audiência, o Primeiro-Ministro da Hungria, Viktor Orbán ",""
6 de maio de 2013,"","Visita de Estado a Portugal do Presidente da República da Turquia, Abdullah Gül, e Senhora Hayrünnisa Gül",""
6 de maio de 2013,10:15,"Cerimónia de deposição de uma coroa de flores junto ao Túmulo de Luís Vaz de Camões
","Mosteiro dos Jerónimos, Lisboa"
6 de maio de 2013,10:50,"Chegada do Presidente da República da Turquia, Abdullah Gül e 
Senhora Hayrünnisa Gül ao Palácio de Belém
- Honras Militares
- Hinos Nacionais
- Fotografia Oficial
- Assinatura do Livro de Honra",""
6 de maio de 2013,11:05,"Encontro do Presidente da República e Dra. Maria Cavaco Silva com o Presidente da República da Turquia, Abdullah Gül e Senhora Hayrünnisa Gül",""
6 de maio de 2013,11:15,Encontro do Presidente da República com o Presidente da República da Turquia,""
6 de maio de 2013,11:45,"Declarações dos dois Chefes de Estado à Imprensa
",	Sala das Bicas
6 de maio de 2013,19:55,"Jantar oferecido pelo Presidente da República e Dra. Maria Cavaco Silva, em honra do Presidente da República Turquia, Abdullah Gül e Senhora Hayrünnisa Gül
- Discurso e Brinde do Presidente da República
- Discurso e Brinde do Presidente da República da Turquia","Palácio Nacional de Queluz, Lisboa
"
7 de maio de 2013,"","Visita de Estado a Portugal do Presidente da República da Turquia, Abdullah Gül, e Senhora Hayrünnisa Gül",""
7 de maio de 2013,11:30,"O Presidente da República e o Presidente da República da Turquia  presidem à Sessão de Encerramento do Encontro Empresarial Portugal – Turquia
","		Hotel Ritz, Lisboa"
7 de maio de 2013,19:30,"O Presidente da República e a Dra. Maria Cavaco Silva assistem a um concerto oferecido em sua honra pelo Presidente da República da Turquia e Senhora Hayrunnisa Gül, seguido de uma Receção
","Palácio Foz, Lisboa  "
8 de maio de 2013,18:30,"O Presidente da República está presente na cerimónia de entrega do Prémio Leya, proferindo uma intervenção
",Centro de Convenções do Hotel Pestana Palace
9 de maio de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
10 de maio de 2013,14:15,"O Presidente da República preside à Cerimónia de Juramento de Bandeira dos Cadetes do 1º Ano da Academia da Força Aérea
","Granja do Marquês, Sintra "
13 de maio de 2013,11:00,"O Presidente da República recebe, em audiência, a Direção da Federação Portuguesa de Futebol",""
13 de maio de 2013,15:30,"O Presidente da República recebe, em audiência, a Direção da Confederação do Comércio e Serviços de Portugal (CCP)",""
14 de maio de 2013,12:00,"O Presidente da República visita a exposição permanente “O Motor da República – os Carros dos Presidentes”, patente no Museu dos Transportes e Comunicações 
","Edifício da Alfândega, Porto"
14 de maio de 2013,16:00,"O Presidente da República preside à cerimónia de entrega do Prémio BIAL 2012, proferindo uma intervenção
","	Instituto de Ciências Biomédicas Abel Salazar, Rua D. Manuel II, Porto "
14 de maio de 2013,20:00,"O Presidente da República participa no Jantar da Conferência Anual da Comissão Consultiva Internacional do Grupo Bosch
","	Palácio da Bolsa, Porto "
15 de maio de 2013,"",Visita ao Concelho de Melgaço,""
15 de maio de 2013,10:30,Visita ao Parque Termal do Peso,""
15 de maio de 2013,11:20,Visita ao Museu de Cinema de Melgaço – Jean Loup Passek,""
15 de maio de 2013,11:45,Inauguração da nova Escola Superior de Desporto e Lazer ,""
15 de maio de 2013,"",Visita ao Concelho de Monção,""
15 de maio de 2013,15:00,"Visita à Casa do Curro
- Apresentação do MinhoPark Monção – Parque Empresarial do Noroeste Peninsular",""
15 de maio de 2013,15:35,"Visita à Adega Cooperativa Regional de Monção
- Intervenção do Presidente da Câmara Municipal de Monção
- Intervenção do Presidente da República",""
16 de maio de 2013,11:30,"O Presidente da República recebe, em audiência, o Ministro dos Negócios Estrangeiros do Cazaquistão, Erlan Idrissov ",""
16 de maio de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
17 de maio de 2013,11:30,"O Presidente da República recebe, em audiência, o Ministro de Estado e dos Negócios Estrangeiros e Cooperação da República Democrática de Timor-Leste, Dr. José Luís Guterres ",""
20 de maio de 2013,17:00,O Presidente da República preside à reunião do Conselho de Estado,""
21 de maio de 2013,15:15,"O Presidente da República preside à XVIII Cerimónia de Entrega do Prémio Norte-Sul a Monika Hausar e Asma Jahangir, duas personalidades que se distinguem pelas suas convicções e ações em prol do respeito e dignidade da pessoa humana
","Sala do Senado, Assembleia da República "
22 de maio de 2013,11:30,"O Presidente da República recebe, em audiência, o Presidente da Associação Internacional de  Lions Clubs, Wayne Madden",""
22 de maio de 2013,15:30,"O Presidente da República recebe, em audiência, a Direção da União Geral dos Trabalhadores (UGT) ",""
23 de maio de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
23 de maio de 2013,19:00,"O Presidente da República preside à Cerimónia de Entrega do “Prémio Pessoa 2012”, por ocasião do 26º Aniversário deste galardão
","Culturgest – Caixa Geral de Depósitos, Lisboa "
24 de maio de 2013,11:30,"O Presidente da República recebe, em audiência, o Presidente da Câmara de Comércio e Indústria Luso-Alemã, que apresentará o estudo “PortugalPlus – Investimento e Exportação”  ",""
26 de maio de 2013,17:00,"O Presidente da República assiste à Final da Taça de Portugal em Futebol, disputada entre o Sport Lisboa e Benfica e o Vitória Sport Clube
",Estádio Nacional do Jamor
27 de maio de 2013,11:30,"O Presidente da República recebe, em audiência, o Presidente do Eurogrupo e Ministro das Finanças dos Países Baixos, Jeroen Dijsselbloem ",""
28 de maio de 2013,"","Visita de Trabalho a Portugal do Presidente da República da Letónia, Andris Berzins",""
28 de maio de 2013,12:30,"Chegada do Presidente da República da Letónia, Andris Berzins, ao Palácio de Belém
- Fotografia Oficial
- Assinatura do Livro de Honra
Encontro dos dois Chefes de Estado",""
28 de maio de 2013,13:00,Declarações à imprensa dos dois Chefes de Estado,""
28 de maio de 2013,13:10,"Almoço oferecido pelo Presidente da República em honra do Presidente da República da Letónia, Andris Berzins",""
29 de maio de 2013,11:30,"O Presidente da República recebe, em audiência, o Presidente da Assembleia Legislativa Regional da Madeira, Dr. José Miguel Mendonça e o Presidente do Governo Regional, Dr. Alberto João Jardim",""
29 de maio de 2013,15:30,"O Presidente da República recebe, em audiência, a Comissão Organizadora das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas",""
30 de maio de 2013,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
3 de junho de 2013,18:00,"O Presidente da República recebe o Príncipe Alberto II do Mónaco, por ocasião da Conferência sobre a “Sustentabilidade dos Oceanos – Boa Governança para o Desenvolvimento Sustentável do Mar”, em honra de quem oferece depois uma receção.
	
",Palácio da Cidadela de Cascais  
5 de junho de 2013,11:30,"O Presidente da República recebe, em audiência, a Direção do Comité Olímpico Português  ",""
5 de junho de 2013,12:55,"O Presidente da República recebe, em audiência, Jacques Delors, a quem oferece seguidamente um almoço",""
6 de junho de 2013,15:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
6 de junho de 2013,16:55,"O Presidente da República preside à Cerimónia de Entrega dos Prémios FAZ – Prémio Empreendedorismo Inovador na Diáspora Portuguesa, Prémio Ideias de Origem Portuguesa, e à Assembleia Geral da COTEC Portugal
","Fundação Calouste Gulbenkian, Lisboa "
7 de junho de 2013,12:00,"O Presidente da República recebe, em audiência, o Presidente do Supremo Tribunal de Justiça, Juiz Conselheiro Dr. Luís António Noronha Nascimento ",""
9 de junho de 2013,"","Programa Oficial das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas - Elvas, 9 e 10 de Junho de 2013",""
9 de junho de 2013,10:30,"Cerimónia Militar do Içar da Bandeira e Guarda de Honra Militar
",Praça da República
9 de junho de 2013,10:40,"Descerramento de placa comemorativa da visita à Cidade de Elvas
",Paços do Concelho
9 de junho de 2013,11:00,"Sessão Solene de Boas Vindas da Câmara Municipal de Elvas
- Intervenção do Presidente da Câmara Municipal de Elvas
- Intervenção do Presidente da República","Cine Teatro Municipal de Elvas
"
9 de junho de 2013,12:10,"Descerramento da Placa que assinala a inscrição de Elvas na lista do Património Mundial da UNESCO
",Castelo de Elvas
9 de junho de 2013,13:00,Mensagem do Presidente da República dirigida às Comunidades Portuguesas,""
9 de junho de 2013,13:15,"Almoço em honra de personalidades que se distinguiram em Portugal e no Estrangeiro no âmbito das suas atividades profissionais
",Casa da Cultura
9 de junho de 2013,15:00,"Inauguração da Exposição “Fortificação do Território – A Defesa e Segurança de Portugal nos séculos XVII a XIX”
",Paiol de Nossa Senhora da Conceição
9 de junho de 2013,18:30,"Descerramento de placa toponímica da “Avenida do Dia de Portugal”
",Avenida do Dia de Portugal
9 de junho de 2013,18:50,"Sessão de Apresentação de Cumprimentos do Corpo Diplomático
",Museu de Arte Contemporânea
9 de junho de 2013,20:00,"Jantar oferecido pelo Presidente da República por ocasião das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas
",Hotel São João de Deus
10 de junho de 2013,"","Programa Oficial das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas - Elvas, 9 e 10 de Junho de 2013",""
10 de junho de 2013,10:15,"Cerimónia Militar comemorativa do Dia de Portugal, de Camões e das Comunidades Portuguesas

- Intervenção do Presidente da República","Aqueduto da Amoreira (Rossio de São Francisco)
"
