data,hora,evento,local
19 de abril de 2006,16:00,O Presidente da República recebe o empresário Stanley Ho.,""
19 de abril de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
20 de abril de 2006,12:00,"Visita do Presidente da República às Tropas Nacionais destacadas na Bósnia-Herzegovina e no Kosovo.



12:00 horas - Chegada a Tuzla

12:30 horas - Chegada a Camp Doboj

            - Cerimónia militar

            - Cerimónia de homenagem aos militares mortos em serviço na Bósnia-Herzegovina

            - Briefing

            - Demonstração de prontidão operacional das Forças

            - Visita às instalações

            - Encontro com os militares 

15:00 horas - Audiência ao Comandante da EUFOR, Major General Marco Chiarini

16:00 horas - Chegada a Camp Butmir, Sarajevo

18:00 horas - Encontro com a Presidência Tripartida da Bósnia-Herzegovina

20:00 horas - Jantar oferecido pelo Chefe da Missão Temporária de Portugal na Bósnia-Herzegovina",""
21 de abril de 2006,10:30,"Visita do Presidente da República às Tropas Nacionais destacadas na Bósnia-Herzegovina e no Kosovo (continuação).



10:30 horas - Chegada a Pristina

11:15 horas - Encontro com o Representante Especial do Secretário-Geral da ONU, Soren Petersen

12:00 horas - Chegada a Camp Slim Lines

            - Cerimónia militar

            - Visita guiada

            - Briefing

            - Encontro com os militares

            - Audiência ao Comandante da KFOR, Tenente-General Giuseppe Valotto

16:00 horas - Partida de regresso a Lisboa",""
25 de abril de 2006,10:00,"O Presidente da República participa, na Assembleia da República, na Sessão Solene Comemorativa do XXXII Aniversário do 25 de Abril.",""
26 de abril de 2006,15:30,"O Presidente da República recebe uma delegação da União Geral de Trabalhadores (UGT), para uma reunião de trabalho",""
27 de abril de 2006,11:00,"O Presidente da República recebe os participantes no projecto de ligação Lisboa-Díli em ultraleve, que tem a partida para Timor-Leste prevista para sexta-feira, 28 de Abril.",""
27 de abril de 2006,16:00,"O Presidente da República recebe o Presidente do Parlamento Europeu, Josep Borrell.",""
28 de abril de 2006,19:00,"O Presidente da República recebe, em audiência, o Presidente do Governo Regional da Madeira, Dr. Alberto João Jardim.",""
29 de abril de 2006,17:00,"O Presidente da República está presente, em Beja, na cerimónia de abertura da Ovibeja.",""
30 de abril de 2006,16:00,"O Presidente da República assiste, junto ao Rio Tejo, ao Desfile Náutico comemorativo do 150º aniversário da Associação Naval de Lisboa.",""
2 de maio de 2006,11:00,"O Presidente da República recebe as cartas credenciais do novo Embaixador da Áustria em Portugal, Ewald Jäger.",""
2 de maio de 2006,15:30,"O Presidente da República recebe, em audiência, os dirigentes da Federação Portuguesa de Futebol.",""
3 de maio de 2006,11:00,"O Presidente da República participa nas cerimónias oficiais

comemorativas do 95º aniversário da Guarda Nacional

Republicana",""
4 de maio de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
5 de maio de 2006,15:30,"O Presidente da República recebe, em audiência, a Delegada da Autoridade Palestiniana em Portugal, Randa Ibrahim Nabulsi.",""
5 de maio de 2006,16:00,"O Presidente da República recebe, em audiência, o Presidente do Governo Regional dos Açores, Dr. Carlos César.",""
8 de maio de 2006,09:30,"O Presidente da República participa na sessão de abertura do seminário ""Dia da Europa 2006 - Portugal e o Futuro da Europa nos 20 anos da Adesão"", proferindo um discurso.",Centro Cultural de Belém
8 de maio de 2006,15:30,"O Presidente da República recebe, em audiência, o Ministro dos Negócios Estrangeiros da Eslovénia, Dimitri Rupel.",""
8 de maio de 2006,16:30,"O Presidente da República recebe, em audiência, uma delegação da Confederação da Indústria Portuguesa (CIP).",""
8 de maio de 2006,18:30,"O Presidente da República recebe, em audiência, a Vice-Presidente do Governo espanhol, Maria Teresa Fernández de la Vega.",""
9 de maio de 2006,11:00,"O Presidente da República recebe, em audiência, uma delegação da Confederação do Comércio e Serviços de Portugal (CCP).",""
9 de maio de 2006,15:30,"O Presidente da República recebe, em audiência, uma delegação da Confederação dos Agricultores de Portugal (CAP).",""
10 de maio de 2006,11:00,"O Presidente da República recebe, em audiência, o vogal do Conselho Superior dos Tribunais Administrativos e Fiscais Prof. Doutor José Casalta Nabais.",""
10 de maio de 2006,15:30,"O Presidente da República recebe, em audiência, uma delegação da Confederação do Turismo Português (CTP).",""
12 de maio de 2006,11:00,"O Presidente da República recebe, em audiência, o académico e ex-Secretário de Estado norte-americano Dr. Henry Kissinger.",""
13 de maio de 2006,11:30,"O Presidente da República recebe o Primeiro-Ministro para a reunião semanal, que esteve inicialmente prevista para quinta-feira, dia 11.",""
14 de maio de 2006,17:00,"O Presidente da República assiste ao jogo da Final da Taça de Portugal em futebol, no Estádio Nacional.",""
15 de maio de 2006,11:30,"O Presidente da República recebe, em audiência, a direcção da Associação Sindical dos Juízes Portugueses.",""
15 de maio de 2006,15:30,"O Presidente da República recebe, em audiência para apresentação de cumprimentos de despedida, o Embaixador do Chile em Portugal, Emb. Manuel José Matta.",""
15 de maio de 2006,18:00,O Presidente da República preside à Assembleia Geral da COTEC Portugal  Associação Empresarial para a Inovação.,"Culturgest
"
17 de maio de 2006,15:30,"O Presidente da República recebe, em audiência, o ex-primeiro-ministro búlgaro, Simeão Saxe-Coburg Gotha.",""
17 de maio de 2006,16:30,"O Presidente da República recebe, em audiência para apresentação de cumprimentos, o Embaixador do Afeganistão em Portugal, Emb. Zalmaï Haquani.",""
18 de maio de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
19 de maio de 2006,12:00,O Presidente da República confere posse aos Chanceleres das Ordens Honoríficas Portuguesas e aos Vogais dos respectivos Conselhos.,""
19 de maio de 2006,15:30,"O Presidente da República recebe, em audiência, o Secretário-Geral da NATO, Jaap de Hoop Sheffer.",""
19 de maio de 2006,16:30,"O Presidente da República recebe, em audiência, a direcção do Sindicato dos Magistrados do Ministério Público.",""
22 de maio de 2006,17:00,"O Presidente da República participa na reunião do Conselho Superior de Defesa Nacional, à qual preside.",""
23 de maio de 2006,12:00,"O Presidente da República recebe, em audiência, os participantes no V Encontro Mundial de Jovens Luso-Descendentes.",""
23 de maio de 2006,15:30,"O Presidente recebe, em audiência, a direcção da Ordem dos Advogados.",""
24 de maio de 2006,10:30,O Presidente da República visita o Estado-Maior-General das Forças Armadas (EMGFA).,""
24 de maio de 2006,17:00,"O Presidente da República recebe, em audiência, o Ministro-Presidente da Baviera, Edmund Stoiber",""
24 de maio de 2006,18:00,"O Presidente da República recebe, em audiência, a direcção da Confederação Nacional das Instituições de Solidariedade",""
25 de maio de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
26 de maio de 2006,11:00,"O Presidente da República recebe, em audiência, a direcção da União Internacional das Associações de Empresários Cristãos",""
26 de maio de 2006,11:30,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Médicos",""
29 de maio de 2006,10:00,"Roteiro para a Inclusão  1ª Jornada  Regiões Periféricas, Envelhecimento e Exclusão



10:00 horas 	- Alcoutim  Câmara Municipal

12:00 horas 	- Torneiro, Alcoutim

15:00 horas 	- Mértola  Cine-Teatro

16:30 horas 	- Montes Altos, Mértola

17:30 horas	- Estalagem de S. Domingos",""
30 de maio de 2006,09:00,"Roteiro para a Inclusão  1ª Jornada (continuação)  Regiões Periféricas, Envelhecimento e Exclusão



09:00 horas - Reguengos de Monsaraz  Fundação Maria Inácia Vogado Perdigão Silva

10:00 horas - Reguengos de Monsaraz  Câmara Municipal

13:15 horas - Portalegre  Câmara Municipal

17:00 horas - Fratel, Vila Velha de Ródão

18:00 horas - Vila Velha de Ródão  Casa de Artes e Cultura do Tejo",""
31 de maio de 2006,10:15,"O Presidente da República realiza uma visita à Marinha.



Base Naval de Lisboa e Base de Fuzileiros, Alfeite",""
31 de maio de 2006,15:15,"O Presidente da República recebe, em audiência, a Ministra da Educação, Profª Doutora Maria de Lurdes Rodrigues, e a DrªIsabel Alçada, Coordenadora do Plano Nacional de Leitura",""
31 de maio de 2006,16:00,"O Presidente da República recebe, em audiência, a Associação Nacional de Municípios Portugueses",""
31 de maio de 2006,17:00,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Enfermeiros",""
1 de junho de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
1 de junho de 2006,19:30,"O Presidente da República recebe, em audiência, a selecção nacional de futebol, que vai participar na fase final do campeonato do mundo da modalidade.",""
2 de junho de 2006,11:30,"O Presidente da República recebe, em audiência, a direcção da Sociedade de Geografia de Lisboa.",""
2 de junho de 2006,18:00,"O Presidente da República participa na cerimónia de encerramento das comemorações do 75º Aniversário da Universidade Técnica de Lisboa, na Fundação Calouste Gulbenkian.

O Presidente da República profere uma intervenção.",""
5 de junho de 2006,17:00,"O Presidente da República recebe, em audiência, o Vice-Presidente do Comité Permanente da Assembleia Nacional Popular da China, Wang Zhaoguo.",""
6 de junho de 2006,09:30,"O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:



09:30 - Embaixadora do Peru, Luzmila Zanabria

10:00 - Embaixador de Malta, Salv Stellini

10:30  Embaixador da Grécia, Spyridon Theocharoupolos

11:00  Embaixador do Chile, Francisco Walker

11:30  Embaixador da Rússia, Pavel Petrovskiy",""
6 de junho de 2006,12:10,"O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:



Embaixadores não residentes:



- Embaixadora da Jordânia, Diana Kaawar

- Embaixadora da Guatemala, Anaisabel Flores

- Embaixador do Cambodja, Uch Kiman

- Embaixador do Zimbabwe, David Hamadziripi

- Embaixador da Arménia, Rouben Shugarian

- Embaixador da Mongólia, Radnaabazar Altangerel

- Embaixador do Bangladesh, Mahmood Hasan",""
6 de junho de 2006,15:30,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Engenheiros.",""
6 de junho de 2006,19:00,"O Presidente da República participa na cerimónia de entrega do Prémio Pessoa 2005 ao actor e encenador Luís Miguel Cintra.

Museu Militar, Lisboa",""
8 de junho de 2006,11:30,"O Presidente da República recebe, em audiência, o Vice-Presidente da Comissão Europeia, Günter Verheugen",""
8 de junho de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
9 de junho de 2006,09:30,"O Presidente da República recebe, em audiência, a Primeira-Ministra da Coreia do Sul, Han Myeong Sook",""
9 de junho de 2006,12:00,"O Presidente da República dá início, no Porto, à sua participação nas Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas 2006

( Programa detalhado divulgado separadamente )",""
9 de junho de 2006,12:00,"Visita à Fundação de Serralves, com alocução do Presidente da República dirigida às Comunidades Portuguesas",""
9 de junho de 2006,16:00,"Cerimónia de Homenagem ao Infante D. Henrique, no Largo do Palácio da Bolsa",""
9 de junho de 2006,16:15,"Cerimónia do Içar da Bandeira, na Praça General Humberto Delgado",""
9 de junho de 2006,16:30,Sessão Solene de Boas-Vindas na Câmara Municipal do Porto,""
9 de junho de 2006,18:00,Concerto de música portuguesa na Casa da Música,""
9 de junho de 2006,21:30,"Jantar oferecido pelo Presidente da República e Drª Maria Cavaco Silva, por ocasião do Dia de Portugal, de Camões e das 

Comunidades Portuguesas",""
10 de junho de 2006,09:45,"O Presidente da República participa, no Porto, nas Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas 2006

( Programa detalhado divulgado separadamente )",""
10 de junho de 2006,09:45,"Cerimónias Militares, com uma alocução do Presidente da República às Forças Armadas e desfile das forças em parada, na Avenida do

Brasil / Castelo do Queijo",""
10 de junho de 2006,11:20,"Apresentação de Cumprimentos pelo Corpo Diplomático acreditado em Portugal, na Alfândega",""
10 de junho de 2006,12:00,"Sessão Solene do Dia de Portugal, com discurso do Presidente da República e cerimónia de condecorações, na Alfândega",""
10 de junho de 2006,13:30,"Almoço oferecido pela Câmara Municipal do Porto, por ocasião do Dia de Portugal, de Camões e das Comunidades Portuguesas, na

Câmara Municipal",""
12 de junho de 2006,16:00,"O Presidente da República visita a 43ª Feira Nacional da Agricultura

- Centro Nacional de Exposições e Mercados Agrícolas, Santarém",""
13 de junho de 2006,10:00,"O Presidente da República recebe, em audiência, o Bispo de Baucau (Timor-Leste), D. Basílio do Nascimento.",""
13 de junho de 2006,12:00,"O Presidente da República recebe, em audiência, um grupo de alunos integrados no projecto Escola da Cidadania (A cidadania como instrumento de mudança), promovido pelo Gabinete de Desenvolvimento Associativo e Cidadania da Câmara Municipal do Montijo",""
19 de junho de 2006,11:00,"Roteiro para a Ciência - 1ª Jornada - ""Biociências e Biotecnologia""

11.00h - Visita à BIAL (S. Mamede do Coronado - Trofa)- área de investigação, desenvolvimento e produção
13.00h  Almoço com investigadores galardoados com prémios científicos na área das Biociências e da Biotecnologia, no Círculo Universitário do Porto
15.30h  Visita ao Laboratório Associado IBMC/INEB - Instituto de Biologia Molecular e Celular e Instituto Nacional de Engenharia Biomédica, no Porto
15.40h  Visita ao IBMC (cobrindo as áreas da Genética Humana e as Doenças Genéticas, a Biologia da Infecção e Imunologia, a Biologia Estrutural e Molecular, a Neurobiologia Básica e Clínica e os Mecanismos Adaptativos Celulares)
17.30h  Visita às unidades de investigação de Engenharia Biológica, de Biologia, de Ciências da Vida e da Saúde e de Biomateriais da Universidade do Minho, em Braga, com apresentação da política de I&D em Biociências e Biotecnologia
17.50h  Visita ao Grupo de Investigação 3B´s
18.05h  Visita ao Centro de Engenharia Biológica
18.20h  Visita ao Centro de Biologia
18.35h - Vista ao Instituto de Ciências da Vida e da Saúde",""
20 de junho de 2006,09:00,"Roteiro para a Ciência - 1ª Jornada (continuação) - ""Biociências e Biotecnologia""

09.00h - Visita ao Centro de Biotecnologia e Química Fina (CBQF) e ao Centro de Incubação de Empresas (CiDEB) da Escola Superior de Biotecnologia da Universidade Católica Portuguesa, no Porto
9.20h  Visita aos Laboratórios de investigação, aos centros de prestação de serviços ao exterior, ao pavilhão tecnológico e ao centro de incubação de empresas
11.30h  Visita e inauguração do novo edifício do BIOCANT PARK - Parque de Biotecnologia, em Cantanhede
11.35h  Sessão de apresentação do BIOCANT
11.55h  Visita às novas empresas de prestação de serviços e de I&D em biotecnologia instaladas no Edifício-sede (BIOCANT VENTURES, HALORIS, BIOGNOSIS, VECTOR PHARMA, GENEBOX, GENEPREDIT, GENELAB, CRIOESTAMINAL)
12.15h  Passagem pelo futuro centro de divulgação científica
12.20h  Visita aos Laboratórios situados do Edifício do Centro de I&D
12.45h  Visita às empresas situadas no Centro de I&D 
13.30h  Almoço com empreendedores da área da Biotecnologia (Quinta das Lágrimas, Coimbra)
16.00h  Encerramento do Curso de Empreendedorismo das Universidades de Coimbra, Aveiro e Beira Interior e do Conselho Empresarial do Centro, Pólo II da Universidade de Coimbra - Apresentação, em poster, dos projectos das equipas
16.40h  Intervenção do Presidente do Conselho Empresarial do Centro, Dr. Almeida Henriques, do Reitor da UBI, Prof. Doutor Santos Silva, da Reitora da Universidade de Aveiro, Prof. Doutora Helena Nazaré e do Reitor da Universidade de Coimbra, Prof. Doutor Seabra Santos
17.00h  Discurso de encerramento do Presidente da República",""
21 de junho de 2006,11:00,"O Presidente da República participa, na sede do Serviço Nacional de Bombeiros e Protecção Civil, em Carnaxide, numa reunião de trabalho para acompanhamento das actividades de Protecção Civil, como a prevenção de riscos e o socorro perante acidentes ou catástrofes, e, em particular, em matéria de incêndios florestais.



Durante a reunião, o Presidente da República receberá um briefing sobre as medidas tomadas para responder aos fogos florestais em 2006.",""
22 de junho de 2006,12:45,"O Presidente da República recebe em audiência, seguida de almoço, o Chefe do Executivo da Região Administrativa Especial de Macau, da República Popular da China, Dr. Edmundo Ho Hau Wah.",""
22 de junho de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
23 de junho de 2006,10:30,"O Presidente da República realiza uma visita ao Exército.

Brigada de Reacção Rápida do Exército, Tancos",""
24 de junho de 2006,11:30,"O Presidente da República participa na cerimónia de entrega do Grande Prémio de Romance e Novela 2005 da Associação Portuguesa de Escritores, ao autor Francisco José Viegas

Fundação Calouste Gulbenkian - Auditório 2, Lisboa",""
25 de junho de 2006,12:30,"O Presidente da República recebe, em audiência seguida de almoço, o ex-Presidente da Indonésia, B. J. Habibie, que efectua uma curta escala em Lisboa
 ",""
28 de junho de 2006,11:30,"O Presidente da República recebe, em audiência, o Presidente do Conselho de Administração da Fundação Calouste Gulbenkian, Dr. Rui Vilar.",""
28 de junho de 2006,13:00,"O Presidente da República recebe em audiência, seguida de almoço, os embaixadores dos países membros da União Europeia e dos estados candidatos à adesão, bem como os directores das representações da Comissão Europeia e do Parlamento Europeu.",""
29 de junho de 2006,18:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
3 de julho de 2006,12:00,"O Presidente da República confere posse aos novos membros do Governo, o Ministro de Estado e dos Negócios Estrangeiros, Dr. Luís Amado, e o Ministro da Defesa Nacional, Prof. Doutor Nuno Severiano Teixeira.","Palácio de Belém 
"
4 de julho de 2006,11:00,"O Presidente da República recebe, em audiência, o Presidente da Junta da Galiza, D. Emilio Pérez Touriño.",""
4 de julho de 2006,12:00,"O Presidente da República recebe, em audiência, os promotores do Fórum Abraâmico de Portugal.",""
4 de julho de 2006,15:30,"O Presidente recebe, em audiência, o Presidente do Automóvel Clube de Portugal, Dr. Carlos Barbosa.",""
6 de julho de 2006,11:30,"O Presidente da República recebe, em audiência, um grupo de empresários que apresentarão iniciativas em apoio aos programas de inclusão social.",""
6 de julho de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
7 de julho de 2006,10:30,"Programa do Presidente da República para as reuniões de trabalho com os Presidentes das Câmaras Municipais e os Empresários do Turismo da Região do Algarve.



10:30 -Reunião de trabalho com os Presidentes das Câmaras Municipais da Região do Algarve




13:00 - Almoço com os Presidentes das Câmaras Municipais e com os Empresários de Turismo da Região do Algarve




15:00 - Reunião de trabalho com os Empresários de Turismo da Região do Algarve



17:45 - Chegada ao parque da Escola D. Manuel I, em Tavira.

- Percurso em 3 kms já construídos da Ecovia do Litoral Algarvio e observação das obras em curso



18:15 - Apresentação do projecto da Ecovia do Litoral Algarvio e de um projecto pioneiro de investimento em energia solar","Pousada de Tavira
"
8 de julho de 2006,21:00,"O Presidente da República assiste, em Stuttgart, Alemanha, ao jogo Alemanha-Portugal, de apuramento dos terceiro e quarto classificados do Campeonato do Mundo de Futebol - 2006.

(21:00 - hora local)",""
10 de julho de 2006,12:30,"O Presidente da República recebe, em audiência, o ex-Governador de S. Paulo, Geraldo Alckmin",""
10 de julho de 2006,16:00,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Farmacêuticos",""
10 de julho de 2006,17:00,"O Presidente da República recebe, em audiência, uma delegação da Confederação Nacional da Agricultura.",""
10 de julho de 2006,18:00,"O Presidente da República recebe, em audiência, os Presidentes dos Parlamentos da Comunidade dos Países de Língua Portuguesa (CPLP)",""
10 de julho de 2006,19:30,"O Presidente da República recebe, em audiência, o Ministro da Defesa Nacional",""
11 de julho de 2006,10:15,"O Presidente da República realiza uma visita à Força Aérea.
 - Estado-Maior da Força Aérea, Alfragide, após o que haverá uma deslocação para o Comando Operacional da Força Aérea, em Monsanto, Lisboa.",""
12 de julho de 2006,09:00,"O Presidente da República inicia a 2ª Jornada do Roteiro para a Inclusão, dedicada às Crianças em Risco e à Violência Doméstica, com uma visita ao Centro de Apoio à Vida de Valongo.



10:45 - Apresentação pública dos programas e instituições de apoio à criança em reunião de trabalho realizada na Câmara Municipal de Matosinhos.



12:15 - Apresentação do projecto do Centro de Acolhimento de Crianças em Risco O Regaço, em Terroso, Póvoa de Varzim.



13:00 - Almoço oferecido pela Câmara Municipal da Póvoa de Varzim, na Estalagem S. Félix Parque.



16:00 - Apresentação pública dos projectos municipais do Porto de combate à exclusão e dos programas e instituições e apoio às vítimas de violência doméstica




18:45 - Homenagem às vítimas da violência doméstica, promovida pela Câmara Municipal de Marco de Canaveses","Átrio da igreja de Marco de Canaveses
"
13 de julho de 2006,09:30,"Apresentação das valências Lar de Menores, Centro de Acolhimento Temporário e Centro de Apoio Familiar e Aconselhamento

Parental, no Centro de Apoio Familiar Pinto de Carvalho




11:00 -  Apresentação pública dos projectos e instituições locais no âmbito da emergência infantil e apoio às vítimas de violência doméstica.




14:00 - Final da 2ª Jornada do Roteiro para a Inclusão","Centro de Congressos, Aveiro
"
14 de julho de 2006,10:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
14 de julho de 2006,11:30,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Notários",""
14 de julho de 2006,17:00,"O Presidente da República embarca no comboio Alfa Pendular com destino ao Algarve, numa viagem a convite da CP, assinalando os 150 anos da rede ferroviária em Portugal","Estação do Oriente, Lisboa
"
17 de julho de 2006,11:00,"O Presidente da República participa, em Bissau, na Cimeira de Chefes de Estado e de Governo dos estados-membros da Comunidade dos Países de Língua Portuguesa (CPLP).",""
18 de julho de 2006,10:00,"O Presidente da República participa na Sessão Solene comemorativa do 50º aniversário da Fundação Calouste Gulbenkian, proferindo um discurso alusivo.","Grande Auditório, Fundação Gulbenkian, Lisboa "
18 de julho de 2006,19:30,O Presidente Cavaco Silva assiste ao Concerto de Gala que assinala a passagem do 50º aniversário da Fundação Calouste Gulbenkian.,"Grande Auditório, Fundação Gulbenkian, Lisboa
"
19 de julho de 2006,13:00,"Por ocasião do encerramento do ano parlamentar, o Presidente da República convida para um almoço o Presidente da Assembleia da República, os seus vice-presidentes e os líderes dos grupos parlamentares.","Palácio de Belém
"
19 de julho de 2006,16:00,"O Presidente da República recebe, em audiência, a direcção da Ordem dos Médicos Dentistas",""
19 de julho de 2006,17:30,"O Presidente da República recebe, em audiência para apresentação de cumprimentos de despedida, o Presidente do Supremo Tribunal de Justiça, Juiz-Conselheiro José Moura Nunes da Cruz",""
20 de julho de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
21 de julho de 2006,11:30,"O Presidente da República recebe, em audiência, a direcção da Câmara dos Solicitadores",""
21 de julho de 2006,16:00,O Presidente da República estará presente na cerimónia de inauguração da fábrica de Palmela da Inapal Plásticos SA,"Parque Industrial de Palmela
"
25 de julho de 2006,11:30,"O Presidente da República recebe, em audiência, o Provedor de Justiça, Dr. Henrique Nascimento Rodrigues",""
25 de julho de 2006,15:30,"O Presidente da República recebe, em audiência, o Presidente do Comité Olímpico de Portugal, Comandante José Vicente Moura",""
25 de julho de 2006,16:30,"O Presidente da República recebe, em audiência, o Presidente da Câmara Municipal de Lisboa, Prof. António Carmona Rodrigues",""
27 de julho de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
29 de julho de 2006,17:30,"O Presidente da República participa nas Festas do Bodo, em Pombal, recebendo a Medalha de Ouro do concelho, em Sessão Solene realizada na Câmara Municipal, visitando a requalificada Praça Marquês de Pombal e inaugurando o novo Arquivo Municipal",""
18 de agosto de 2006,19:00,O Presidente da República preside à inauguração da XXVII FATACIL,"Feira de Artesanato, Turismo, Agricultura, Comércio e Indústria de Lagoa."
28 de agosto de 2006,12:00,"O Presidente da República recebe, em audiência, o Chefe de Estado-Maior General das Forças Armadas, Almirante José Manuel Mendes Cabeçadas.",""
28 de agosto de 2006,15:00,"O Presidente da República participa na cerimónia que assinala o início da emissão do Passaporte Electrónico Português.

Local - Imprensa Nacional - Casa da Moeda",""
28 de agosto de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal.,""
30 de agosto de 2006,17:00,"O Presidente da República reúne o Conselho Superior de Defesa Nacional, em sessão  extraordinária.",""
5 de setembro de 2006,10:00,"O Presidente da República recebe, em audiência, o Dr. António Carrapatoso, membro da Comissão Promotora do Compromisso Portugal",""
5 de setembro de 2006,12:00,"O Presidente da República condecora o Presidente do Supremo Tribunal de Justiça, Juiz Conselheiro José Moura Nunes da Cruz,

com a Grã-Cruz da Ordem de Cristo.",""
7 de setembro de 2006,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
9 de setembro de 2006,18:00,"O Presidente da República participa na cerimónia de atribuição do Prémio D. Diniz e entrega o galardão ao escritor António Manuel

Pires Cabral","Casa de Mateus (Vila Real)
"
