data,hora,evento,local
16 de janeiro de 2009,11:30,"O Presidente da República recebe, em audiência, a nova Direcção do Conselho Empresarial da Comunidades dos Países de Língua Portuguesa - CPLP",""
19 de janeiro de 2009,13:30,O Presidente da República oferece um almoço em honra do Grupo de Embaixadores Ibero-americanos,"Palácio Nacional de Belém
"
20 de janeiro de 2009,11:30,"O Presidente da República recebe, em audiência, uma delegação da Plataforma pelo Património Cultural",""
20 de janeiro de 2009,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
21 de janeiro de 2009,11:30,"O Presidente da República recebe, em audiência, o Ministro das Relações Exteriores da República Popular da China, Yang Jiechi",""
26 de janeiro de 2009,15:30,"O Presidente da República recebe, em audiência, o cineasta Manoel de Oliveira",""
27 de janeiro de 2009,15:00,"O Presidente da República estará presente na Sessão Solene de Abertura do Ano Judicial, proferindo uma intervenção","Salão Nobre do Supremo Tribunal de Justiça
"
29 de janeiro de 2009,18:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
30 de janeiro de 2009,15:00,"O Presidente da República está presente na Sessão de Abertura do 4º Congresso da Confederação Nacional das Instituições de Solidariedade, proferindo uma intervenção","Fátima, Centro Pastoral Paulo VI
"
31 de janeiro de 2009,09:00,"O Presidente da República assiste ao início do Torneio de Golfe Portugal Solidário, cujos fundos angariados revertem em benefício da Associação Portuguesa de Diabéticos","Hotel Quinta da Marinha, Cascais
"
31 de janeiro de 2009,20:30,"O Presidente da República participa no jantar do Torneio de Golfe Portugal Solidário, durante o qual será entregue o cheque com a receita do Torneio à Associação Portuguesa de Diabéticos","Hotel Quinta da Marinha, Cascais
"
1 de fevereiro de 2009,11:00,"O Presidente da República recebe um grupo de sócios do Centro Nacional de Cultura que, no âmbito dos habituais Passeios de Domingo, visitam o Palácio de Belém",""
2 de fevereiro de 2009,18:30,O Presidente da República está presente na sessão solene de entrega do Prémio Literário Fernando Namora ao escritor Mário Cláudio,"Teatro Auditório do Casino Estoril
"
3 de fevereiro de 2009,11:30,"O Presidente da República recebe, em audiência, o Procurador-Geral da República, Conselheiro Fernando Pinto Monteiro",""
4 de fevereiro de 2009,11:30,"O Presidente da República recebe, em audiência, uma delegação da Comissão Nacional para as Comemorações do Centenário da República",""
4 de fevereiro de 2009,15:45,"O Presidente da República recebe o Primeiro-Ministro para a reunião semanal
 ",""
6 de fevereiro de 2009,14:30,"Deslocação do Presidente da República aos Concelhos de Castelo de Paiva e Anadia

14:30 - Recepção em frente da Câmara Municipal de Castelo de Paiva

15:15- Inauguração da Biblioteca Municipal de Castelo de Paiva

16.00 - Inauguração do Centro de Acolhimento Temporário para crianças e jovens em
             risco - CAT 

21.30 – O Presidente inaugura o Cine-Teatro de Anadia assistindo à actuação do Grupo
             Coral infanto-juvenil “Clunny Vox” e do Grupo “Sons do Centro”","             Oliveira do Arda, freguesia de Raiva
"
9 de fevereiro de 2009,10:00,"O Presidente da República inaugura a XIV Edição do Salão Internacional do Vinho, Pescado e Agro-Alimentar – SISAB 2009","Pavilhão Atlântico, Lisboa
"
9 de fevereiro de 2009,15:30,"O Presidente da República recebe, em audiência, o Presidente da Assembleia Legislativa da Região Autónoma da Madeira, Dr. Miguel Mendonça",""
9 de fevereiro de 2009,16:30,"O Presidente da República recebe, em audiência, o Governador do Banco de Portugal, Dr. Vítor Constâncio",""
10 de fevereiro de 2009,15:30,"O Presidente da República recebe, em audiência, uma delegação do CDS-PP",""
12 de fevereiro de 2009,16:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
12 de fevereiro de 2009,19:00,O Presidente da República inaugura a Exposição intitulada “A Evolução de Darwin”,"Fundação Calouste Gulbenkian, Lisboa
"
13 de fevereiro de 2009,11:00,"2ª Jornada do Roteiro para a Juventude - Autonomia, Associativismo Juvenil: Arte e Cultura

    11:00 | Visita à Associação Juvenil CISTUS
           - Recepção pela Direcção da CISTUS
           - Apresentação do projecto da CISTUS
           - Visita à sede da Associação CISTUS e ao espaço do mercado da vila
           - Exposição de artista local, mostra de artesanato, trabalhos de estilista,
             mostra de criações artísticas, novas tecnologias e centro de informática
           - Momento musical
           - Encontro Municipal das Associações Juvenis
           - Intervenção do Presidente da CISTUS
           - Intervenção do Presidente da República

12:30 | Almoço oferecido pelo Presidente da Câmara Municipal de Abrantes

15:00 | Visita a “O Espaço do Tempo”
           - Breve actuação do Coral de S. Domingos
           - Visita aos claustros, aos ateliês de pintura, música e dança
           -  Intervenção do Director Artístico de “O Espaço do Tempo”
           - Intervenção do Presidente da República

17:00 | Visita à Associação Juvenil ANIME
           - Recepção pelos responsáveis do Projecto ANIME
           -  Apresentação das actividades constantes do projecto
           - Visita às instalações da loja e oficinas, demonstrações e animação de rua","           Jardim Público junto ao Mercado Municipal, Quinta do Conde, Sesimbra
"
14 de fevereiro de 2009,11:00,"2ª Jornada do Roteiro para a Juventude - Autonomia, Associativismo Juvenil: Arte e Cultura

        11:00 | Visita à oficina dos “Artesãos de Guitarras”
           - Apresentação do projecto de empreendedorismo individual
           - Momento musical com apresentação do “Guitolão”

12:00 | Visita ao Centro de Experimentação Artística do Clube Português de Artes e Ideais (CIPAI)
           - Apresentação do projecto do Centro de Experimentação Artística
             “Lugar Comum” (teatro, dança e produções multimédia)
           - Exposição de Artes Plásticas, Design e Joalharia
           -  Almoço volante","           Fábrica da Pólvora, Barcarena, Oeiras
"
16 de fevereiro de 2009,16:45,"O Presidente da República recebe, em audiência, o Presidente da Comissão Europeia, Dr. José Manuel Durão Barroso",""
17 de fevereiro de 2009,11:30,"O Presidente da República recebe, em audiência, a Direcção da Associação Comercial de Lisboa",""
17 de fevereiro de 2009,18:00,O Presidente da República participa na Sessão solene Comemorativa dos 140 anos do nascimento do Almirante Gago Coutinho e dos 50 anos da sua Morte,"Sociedade de Geografia de Lisboa, Rua das Portas de Santo Antão, Lisboa
"
18 de fevereiro de 2009,11:30,"O Presidente da República recebe, em audiência, uma delegação da Fundação Talento, criada com base na rede social “The Star Tracker”.",""
18 de fevereiro de 2009,12:40,"O Presidente da República encontra-se com os embaixadores dos países asiáticos acreditados em Lisboa, aos quais oferece depois um almoço.",""
19 de fevereiro de 2009,15:15,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
19 de fevereiro de 2009,19:00,"O Presidente da República está presente na Sessão de Abertura do III Congresso da Comunidade Médica de Língua Portuguesa, proferindo uma intervenção","Centro de Congressos de Lisboa
"
25 de fevereiro de 2009,15:30,"O Presidente da República recebe, em audiência, a Direcção da Confederação Geral dos Trabalhadores Portugueses - CGTP-Intersindical",""
26 de fevereiro de 2009,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
27 de fevereiro de 2009,11:30,"O Presidente da República recebe, em audiência, o Presidente do Governo Regional dos Açores, Dr. Carlos César",""
27 de fevereiro de 2009,15:30,"O Presidente da República recebe, em audiência, os novos Órgãos Associativos da União das Mutualidades Portuguesas",""
2 de março de 2009,12:30,"Visita de Estado à Alemanha

12:30 | Partida do Presidente da República com destino a Berlim
16:50 | Chegada do Presidente da República ao Aeroporto Militar de Tegel, Berlim
           - Saudação de 21 Tiros de Salva
           - Alas de Cortesia",""
3 de março de 2009,11:00,"Visita de Estado à Alemanha (Cont.)

    11:00 | Cerimónia Oficial de Boas-vindas, na presença do Presidente da República
             Federal da Alemanha, Horst Köhler, e Senhora de Köhler
                             - Apresentação de cumprimentos
                                                - Primeira Fotografia Oficial dos dois Presidentes
                                                - Assinatura do Livro de Honra
                                                - Apresentação das delegações oficiais
                                                - Cerimónia Militar: Hinos Nacionais e Revista às Forças em Parada
                                                - Segunda Fotografia Oficial dos dois Presidentes
    
11:15 | Troca de Presentes e de Condecorações
    
11:20 | Encontro do Presidente da República com o Presidente da República Federal
             da Alemanha
    
12:00 | Declarações dos Presidentes da República aos Jornalistas
    
12:25 | Cerimónia de Deposição de Coroa de Flores no Memorial às Vítimas da Guerra
             e da Tirania
    
12:40 | Encontro com o Burgomestre de Berlim, Klaus Wowereit
                                                - Fotografia Oficial
                                                - Encontro no Gabinete do Burgomestre de Berlim
    
13:00 | Cerimónia de Assinatura do Livro de Honra
                                                - Presença do Presidente da Câmara dos Representantes de Berlim,
                                                     Walter Momper, e Senhora
                                                - Discurso do Burgomestre de Berlim
                                                - Assinatura do Livro de Honra
                                                - Fotografia Oficial
                                                - Discurso do Presidente da República
                                                - Apresentação de cumprimentos pelas entidades presentes
                                                - Recepção
    
13:50 | Passagem pela Porta de Brandemburgo, de ocidente para oriente
                                                - Burgomestre de Berlim apresenta a história da Cidade
                                                - Fotografia Oficial no passeio central
    
17:00 | Inauguração da Exposição sobre Manoel de Oliveira
                                                - Presença de Manoel de Oliveira
                                                - Breves palavras do Presidente da República
                                                - Porto de Honra
                                                - Visita à Exposição
    
18:00 | Encontro do Presidente da República com a Chanceler da República Federal
             da Alemanha, Chanceler Angela Merkel
                                                - Fotografia Oficial
    
20:00 | Banquete em honra do Presidente da República e da Dr.ª Maria Cavaco Silva,
             oferecido pelo Presidente da República Federal da Alemanha, Horst Köhler, e
             Senhora de Köhler
                                                - Fotografia Oficial
                                                - Apresentação de Cumprimentos
                                                - Discurso do Presidente da República Federal da Alemanha
                                                - Discurso do Presidente da República","                                                Palácio Presidencial Bellevue
"
4 de março de 2009,10:30,"Visita de Estado à Alemanha (Cont.)

        10:30 | Encontro do Presidente da República com o Presidente do Bundestag,
             Norbert Lammert
                             - Assinatura do Livro de Honra
                                                - Fotografia Oficial
    
11:00 | Visita ao Edifício do Bundestag
                                                - Visita à Cúpula, Terraço e à Parte Antiga do Edifício
    
12:00 | Sessão de Encerramento do Encontro Empresarial “Portugal-Alemanha:
             Investimento e Cooperação”
                                                - Visita à apresentação de conteúdos das Empresas Portuguesas presentes
                                                - Intervenção do Presidente da República
    
13:00 | Almoço na Residência do Embaixador de Portugal em Berlim, José Caetano
             da Costa Pereira
    
16:00 | Lançamento da Campanha Promocional de Portugal
    
18:00 | Inauguração da Exposição “Arquitectura: Portugal fora de Portugal”,
             Exposição de Arquitectura Portuguesa Contemporânea
                                                - Visita à Exposição
                                                - Porto de Honra
    
20:00 | Jantar e Concerto de Promoção de Portugal
                                                - Saudação pelo Ministro da Economia e Inovação
                                                - Apresentação Multimédia de Promoção de Portugal, com especial incidência
                                                     nas áreas do Turismo e da Energia
                                                - Concerto de Fado por Katia Guerreiro","                                                Edifício Axica
"
5 de março de 2009,09:00,"Visita de Estado à Alemanha (Cont.)

            09:00 | Partida do Presidente da República com destino a Munique
    
10:10 | Chegada do Presidente da República ao Aeroporto Franz-Josef Strauss, Munique
                             - Alas de Cortesia
    
11:00 | Encontro do Presidente da República com o Ministro-Presidente da Baviera,
             Horst Seehofer
    
11:40 | Declarações do Presidente da República e do Ministro-Presidente da Baviera,
             Horst Seehofer, à Comunicação Social
                                                - Assinatura do Livro de Honra
    
12:00 | Almoço em honra do Presidente da República e da Dr.ª Maria Cavaco Silva
             oferecido pelo Ministro-Presidente e Senhora de Horst Seehofer
    
15:15 | Visita ao Instituto Fraunhofer
                                                - Aguardam o Ministro de Estado da Baviera para a Ciência, Investigação e
                                                     Cultura e Membro da Direcção do Instituto Fraunhofer, Dr. Alfred Gossner
                                                - Assinatura do Livro de Honra
                                                - Apresentação do Instituto, actividades e papel do Centro Fraunhofer do
                                                     Porto (primeiro centro do Instituto na Europa e fora da Alemanha)
                                                - Visita guiada ao Laboratório de Electrónica Flexível
    
16:45 | Visita ao Forum da Siemens
                                                - Aguardam o Presidente da Siemens AG, Peter Löscher, e o Corporate
                                                     Vice-President da Siemens One, Eng.º Pedro Pires de Miranda
                                                - Breve recepção ao Presidente da República, na qual estarão presentes
                                                     alguns funcionários portugueses da Siemens
                                                - Encontro do Presidente da República com o Presidente da Siemens AG e
                                                     com o Presidente da Siemens Portugal
                                                - Apresentação sobre a Siemens, com particular incidência sobre a Siemens
                                                     Portugal, os seus objectivos e projectos futuros, no Auditório
                                                - Visita guiada ao Museu da Siemens
                                                - Assinatura do Livro de Honra
    
19:00 | Ópera “Lucrécia Borgia”, de Gaetano Donizetti","                                                Ópera de Munique
"
6 de março de 2009,08:55,"Visita de Estado à Alemanha (Cont.)

                08:55 | Partida do Presidente da República com destino a Osnabrück
    
10:00 | Chegada do Presidente da República ao Aeroporto de Münster-Osnabrück
                             - Alas de Cortesia
    
10:15 | Partida do Presidente da República com destino a Wolsfurg
    
11:15 | Visita à Sede da Volkswagen AG em Wolsfurg
                                                - Aguardam o Vice-Ministro-Presidente do Estado da Baixa Saxónia,
                                                     Philipp Rösler e o Presidente do Conselho de Administração da
                                                     Volkswagen AG, Professor Doutor Winterkom
                                                - Exposição de alguns novos modelos da marca, incluindo o modelo Scirocco,
                                                     produzido na Fábrica da Volkswagen em Portugal, Autoeuropa - Palmela
                                                - O Presidente da República terá a oportunidade de ser apresentado a alguns
                                                     funcionários portugueses da empresa
                                                - Assinatura do Livro de Honra
                                                - Apresentação sobre a Volkswagen, com particular incidência na Volkswagen
                                                     Portugal e nos projectos para o futuro
    
12:30 | Partida do Presidente da República com destino a Osnabrück
    
13:30 | Chegada do Presidente da República ao Aeroporto de Münster-Osnabrück
                                                - Aguarda o Presidente do Parlamento Europeu, Professor Doutor Hans-Gert
                                                     Pöttering
    
14:00 | Almoço em honra do Presidente da República e da Dr.ª Maria Cavaco Silva,
             oferecido pelo Presidente da Câmara de Osnabrück e Senhora de Boris Pistorius
                                                - Breves palavras pelo Presidente da Câmara de Osnabrück
                                                - Breves palavras pelo Presidente do Parlamento Europeu
                                                - Breves palavras pelo Presidente da República
    
16:00 | Cerimónia na Câmara Municipal de Osnabrück
                                                - Agurdam o Presidente da Câmara Municipal de Osnabrück,
                                                     Senhor Boris Pistorius e Senhora
                                                - Deslocação para a Sala da Paz (Sala onde foi assinado o
                                                     Tratado de Paz de Vestefália – final da Guerra dos 30 Anos)
                                                - Breves palavras pelo Presidente da Câmara Municipal de Osnabrück
                                                - Breves palavras pelo Presidente da República
                                                - Assinatura do Livro de Honra
    
16:45 | Palestra do Presidente da República e do Presidente do Parlamento Europeu aos
             alunos da Escola Ursulaschule, sobre o Futuro da Europa
                                                - Directora da Escola apresenta o Presidente da República e o Presidente do
                                                     Parlamento Europeu aos alunos presentes
                                                - Apresentação de um breve filme promocional de Portugal
                                                - Intervenção do Presidente da República
                                                - Intervenção do Presidente do Parlamento Europeu
                                                - Período de perguntas e respostas
                                                - Cerimónia de Entrega dos Prémios “Portugal, Alemanha e o Futuro
                                                     da Europa”
    
20:00 | O Presidente da República ao Encontro das Comunidades Portuguesas
                                                - Concerto de Fado por Katia Guerreiro
                                                - Intervenção do Presidente da República perante a Comunidade Portuguesa
                                                - Recepção oferecida pelo Presidente da República e pela Dr.ª Maria Cavaco
                                                     Silva à Comunidade Portuguesa

    23:10 | Partida do Presidente da República com destino a Lisboa","                                                OsnabrückHalle
"
9 de março de 2009,09:20,"5ª Jornada do Roteiro para a Inclusão – Desemprego e novos riscos de pobreza

09:20- O Presidente da República inicia a 5ª Jornada do Roteiro para a Inclusão, 
             dedicada ao tema “Desemprego e novos riscos de pobreza”, com uma 
              reunião de trabalho com responsáveis sindicais do sector dos Têxteis, 
              da Cerâmica e da Construção Civil.

10:40 - O Presidente da República reúne-se com empresários ligados ao sector Têxtil e
             Confecções

12.00 - O Presidente da República reúne-se com responsáveis do Banco Alimentar de
              Braga e de instituições de voluntariado  

15:30 - O Presidente da República visita o Centro Social da Obra Diocesana de Promoção
              Social

16:30 - O Presidente da República visita a sede da Fundação AMI –Delegação Norte
              (Centro Porta Amiga)","             Rua da Lomba, Campanhã, Porto
"
10 de março de 2009,11:00,"Visita de Estado a Portugal do Presidente da República de Angola, José Eduardo dos Santos

11:00 - Chegada do Presidente da República de Angola à Praça do Império (Mosteiro dos
            Jerónimos) onde é recebido pelo Presidente da República 

           - Honras Militares 

11.25 - O Presidente da República de Angola desloca-se à Capela do Mosteiro dos
             Jerónimos, para a cerimónia de Deposição de Coroa de Flores no Túmulo de Luís
             Vaz de Camões 

11.50 - Partida do Presidente da República e do Presidente da República de Angola para o
             Palácio de Belém, em cortejo automóvel com escolta a cavalo 

12.15 - Encontro do Presidente da República com o Presidente da República de Angola

12.50 - Declarações aos jornalistas do Presidente da República e do Presidente da
             República de Angola

13:10 - Almoço em honra do Presidente da República de Angola e Drª Ana Paula Santos,
            oferecido pelo Presidente da República e Dr.ª Maria Cavaco Silva

20:50 - Banquete oferecido pelo Presidente da República e Dra. Maria Cavaco Silva em
             honra do Presidente da República de Angola e Dra. Ana Paula dos Santos","             Local: Palácio Nacional da Ajuda 
"
13 de março de 2009,11:30,"O Presidente da República recebe, em audiência, uma delegação do Sindicato dos Magistrados do Ministério Público",""
14 de março de 2009,21:30,"O Presidente da República assiste à ante-estreia do filme ""A Corte do Norte"" , do realizador João Botelho","Teatro Nacional de S. Carlos
"
16 de março de 2009,11:20,"Visita Oficial a Portugal de Suas Majestades os Reis da Jordânia

11.20 - Chegada dos Reis da Jordânia ao Palácio de Belém

             Honras Militares
             Execução do Hino Nacional Jordano e do Hino Nacional Português
             Saudação ao Estandarte
             Revista à Guarda de Honra

             Fotografia Oficial
             Assinatura do Livro de Honra

11.35 - Encontro do Presidente da República e Dr.ª Maria Cavaco Silva com
             Suas Majestades os Reis da Jordânia

11.40 - Encontro do Presidente da República com Sua Majestade o Rei da Jordânia

12.10 - Declarações do Presidente da República e do Rei da Jordânia à Comunicação
             Social

12.20 - Almoço oferecido pelo Presidente da República e Dra. Maria Cavaco Silva aos Reis
             da Jordânia
 ","             Residência do Palácio de Belém
"
16 de março de 2009,16:30,"O Presidente da República participa na XIV Cerimónia de Entrega do Prémio Norte-Sul do Conselho da Europa à Rainha da Jordânia e ao Dr. Jorge Sampaio
 ","Sala do Senado, Assembleia da República
"
16 de março de 2009,20:15,Banquete oferecido pelo Presidente da República Portuguesa e Dra. Maria Cavaco Silva em honra dos Reis da Jordânia,"Palácio Nacional da Ajuda
"
17 de março de 2009,17:00,"O Presidente da República recebe, em audiência, Teresa Ter-Minassian, Consultora do Presidente do Fundo Monetário Internacional",""
18 de março de 2009,10:15,"O Presidente da República recebe, em audiência, uma delegação do Partido Socialista",""
18 de março de 2009,11:00,"O Presidente da República recebe, em audiência, uma delegação do CDS-PP",""
18 de março de 2009,11:45,"O Presidente da República recebe, em audiência, uma delegação do Partido Ecologista “Os Verdes”",""
18 de março de 2009,12:30,"O Presidente da República recebe, em audiência, uma delegação do PCP",""
18 de março de 2009,14:30,"O Presidente da República recebe, em audiência, uma delegação do PSD",""
18 de março de 2009,15:15,"O Presidente da República recebe, em audiência, uma delegação do Bloco de Esquerda",""
18 de março de 2009,17:30,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
19 de março de 2009,11:45,"O Presidente da República recebe delegação dos autores do Livro “Crise – As causas da crise económica e financeira. Soluções para o Futuro de Portugal e do Mundo”, cujos direitos revertem a favor do Banco Alimentar contra a Fome",""
19 de março de 2009,15:30,"O Presidente da República recebe, em audiência, uma delegação da Qualifica – Associação Nacional de Municípios e Produtores para a Valorização e Qualificação dos Produtos Tradicionais Portugueses",""
19 de março de 2009,16:00,"O Presidente da República recebe, em audiência, o Vice-Presidente da Assembleia Nacional de Cabo Verde e Presidente do Movimento para a Democracia, Engº Jorge Santos",""
20 de março de 2009,11:50,"Visita ao Concelho de Constância

11.50 – O Presidente da República visita o Centro de Ciência Viva de Constância 

14.45 – O Presidente da República visita a exposição comemorativa do 5º aniversário do
             Centro de Ciência Viva de Constância","             Centro Náutico de Constância
"
20 de março de 2009,16:30,"O Presidente da República recebe, em audiência, o Chairman do Comité Militar da Nato, Almirante Giampaolo Di Paola",""
24 de março de 2009,15:45,"Visita aos Concelhos de Penafiel, Vila Pouca de Aguiar e Chaves

15.45 - O Presidente da República inaugura o Museu Municipal de Penafiel

             -  Breve intervenção do Presidente da República

18.00 - O Presidente da República inaugura o novo edifício dos Paços do Concelho de Vila
             Pouca de Aguiar (sede da Assembleia Municipal – Palacete Silva)

             -  Breve intervenção do Presidente da República

18.45 - O Presidente da República inaugura a sede da Transgranitos

             - Visita ao centro de Investigação e Desenvolvimento
             - Visita à fábrica
 ","             Local: Vila Pouca de Aguiar
"
25 de março de 2009,10:30,"Visita aos Concelhos de Penafiel, Vila Pouca de Aguiar e Chaves (cont.)

10.30 - O Presidente da República participa na Cerimónia comemorativa do bicentenário
             da libertação da cidade de Chaves da segunda invasão francesa

             - Honras militares
             - Inauguração do Monumento ao General Silveira
             - Cerimónia de Homenagem aos mortos junto à placa comemorativa do
                bicentenário
             - Desfile das forças em parada
             - Intervenção do Presidente da República

11.30 - O Presidente da República inaugura a Exposição de pintura do Mestre Nadir
             Afonso 

             - Cerimónia de lançamento de carimbo comemorativo
             - Visita à exposição

12.15 - O Presidente da República inaugura o Centro Cultural de Chaves

              - visita às instalações

13.15 - Almoço no Regimento de Infantaria nº 19 de Chaves
 ","             Biblioteca Municipal de Chaves
"
26 de março de 2009,11:30,"O Presidente da República recebe, em audiência, os membros da Entidade das Contas e Financiamentos Políticos",""
26 de março de 2009,12:30,"O Presidente da República recebe, em audiência, o Primeiro-Ministro de Cabo Verde, José Maria Neves",""
26 de março de 2009,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
27 de março de 2009,15:30,"O Presidente da República recebe, em audiência, o Presidente e os vogais da Comissão Organizadora do Dia de Portugal, de Camões e das Comunidades Portuguesas",""
29 de março de 2009,11:00,"O Presidente da República inaugura o Monumento evocativo da “Ponte das Barcas”, da autoria do Arq. Souto de Moura

- Honras militares
- Deposição de coroa de flores junto ao monumento
- Desfile das forças em parada
 ","Cais da Ribeira, Porto
"
29 de março de 2009,15:55,O Presidente da República assiste à Missa de Requiem,"Sé do Porto
"
30 de março de 2009,10:30,"O Presidente da República recebe, em audiência, uma delegação da Ordem dos Frades Menores Franciscanos",""
1 de abril de 2009,16:00,"O Presidente da República recebe, em audiência, o Presidente da Câmara Municipal de Guimarães, Dr. António Magalhães",""
2 de abril de 2009,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
3 de abril de 2009,12:00,"O Presidente da República recebe, em audiência, o Presidente da Federação Internacional do Automóvel (FIA), Max Mosley e o Presidente do Automóvel Clube de Portugal (ACP), Carlos Barbosa",""
6 de abril de 2009,19:00,"O Presidente da República está presente na cerimónia de entrega do Prémio Leya, proferindo uma intervenção","Centro de Convenções do Hotel Pestana Palace
"
8 de abril de 2009,10:30,"O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:

10.30 h – Embaixador de Israel, Ehud Gol
11.00 h – Embaixador da Coreia do Sul, Kang Dae-hyun
 ",""
8 de abril de 2009,11:45,"Embaixadores Não-Residentes:

Embaixador da Bielorússia, Aleksandr Pavlovsky
Embaixador do Equador, Eduardo Cabezas Molina
Embaixador da Costa do Marfim, Pierre Aimé Kipre
Embaixador do Arzebeijão, Sabir Aghabayov
Embaixador do Cazaquistão, Murat Tashibayev
Embaixadora do Gabão, Félicité Ngoubili
Embaixador do Burkina Faso, Beyon Luc Adolphe Tiao",""
8 de abril de 2009,18:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
14 de abril de 2009,12:00,"O Presidente da República recebe, em audiência, uma delegação da Comissão S. Nuno de Santa Maria, da Ordem do Carmo em Portugal",""
14 de abril de 2009,15:30,"O Presidente da República recebe, em audiência, os membros da Academia Brasileira de Letras",""
15 de abril de 2009,09:30,"Roteiro para a Ciência - 5ª Jornada - Matemática

09:30 - A Matemática na Gestão de Riscos

12:00 - A Matemática na Agricultura e na Gestão Florestal

13:00 - Almoço sobre os desafios da Matemática, em Portugal, com investigadores da
             área da Matemática, Medicina, Engenharia, Economia, Psicologia e Sociologia

15:30 - A Matemática nos Transportes e na Logística

16:45 - A Matemática nas Finanças

18:00 - A Divulgação Científica da Matemática","             Museu de Ciência da Universidade de Lisboa
"
16 de abril de 2009,11:00,"Roteiro para a Ciência - 5ª Jornada - Matemática (Cont.)

11:00 - A Matemática na Robótica, na Energia e nas Telecomunicações

12:00 - A Matemática na Medicina e nas Ciências da Vida

13:00 - A Matemática e os Jovens - Almoço com jovens talentos da Matemática","             Universidade de Coimbra
"
17 de abril de 2009,11:30,"O Presidente da República recebe, em audiência, uma delegação da União Geral dos Trabalhadores (UGT)",""
17 de abril de 2009,19:00,"O Presidente da República está presente na Sessão de Abertura do 4º Congresso Nacional da Associação Cristã de Empresários e Gestores, proferindo uma intervenção","Universidade Católica Portuguesa, Lisboa
"
20 de abril de 2009,11:45,"Visita de Estado a Portugal do Emir do Estado do Qatar, Sheikh Hamad Bin Khalifa Al Thani, e da Sheikha Mozah Bint Nasser Al Missned

11:45 - Chegada do Emir do Qatar ao Palácio de Belém

             Honras Militares
             - Hino Nacional do Qatar e Hino Nacional Português
             - Saudação ao Estandarte 
             - Revista à Guarda de Honra

12:00 - Encontro entre o Presidente da República e o Emir do Qatar 

12:45 - Declarações do Presidente da República e do Emir do Qatar aos Jornalistas

13:00 - Almoço oferecido pelo Presidente da República Portuguesa ao Emir do Qatar

21:00 - Banquete oferecido pelo Presidente da República Portuguesa e Dra. Maria
              Cavaco Silva em honra do Emir do Qatar e da Sheikha Mozah
 ","             Sala da Ceia
"
20 de abril de 2009,17:30,"O Presidente da República recebe, em audiência, o Procurador-Geral da República, Conselheiro Fernando Pinto Monteiro",""
