data,hora,evento,local
21 de janeiro de 2008,10:30,"Roteiro para o Património
2ª Jornada - Património da Beira e Douro Litoral

10:30 | Mosteiro de Santa Cruz de Coimbra
           - Deposição de coroa de flores no túmulo de D. Afonso Henriques
           - Visita à Igreja, Claustros e Coro Alto

11:20 | Sé Velha de Coimbra
           - Visita à Igreja e Claustro

12:15 | Palácio de S. Marcos
           - Reunião com professores universitários e investigadores ligados ao Património

14:30 | Reitoria da Universidade de Coimbra
           - Visita à Sala dos Capelos, Capela de S. Miguel e Biblioteca Joanina
           - Visita ao Museu da Ciência
           - Sessão de apresentação da candidatura a Património Mundial da UNESCO

16:30 | Mosteiro do Lorvão
           - Visita à Igreja e Claustros do Mosteiro",""
22 de janeiro de 2008,10:00,"Roteiro para o Património
2ª Jornada - Património da Beira e Douro Litoral (Continuação)

10:00 | Mosteiro de Arouca
          - Visita aos Claustros e Igreja
          - Visita ao Museu de Arte Sacra da Real Irmandade da Rainha Santa Mafalda

11:30 | Castelo de Santa Maria da Feira
          - Visita à Capela do Castelo
          - Visita ao Castelo
          - Sessão de apresentação do Castelo de Santa Maria da Feira
          - Apresentação do livro “Terra de Santa Maria: Terra Mãe do Primeiro Portugal”",""
24 de janeiro de 2008,17:30,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
24 de janeiro de 2008,19:00,"O Presidente da República participa na reunião do Conselho Superior de Defesa Nacional, à qual preside",""
25 de janeiro de 2008,11:00,"O Presidente da República confere posse ao Vogal do Conselho das Ordens Nacionais, Dr. José Carlos Vasconcelos",""
25 de janeiro de 2008,11:30,"O Presidente da República recebe, em audiência, os representantes de: 

- Partido da Terra; 
- Partido Comunista dos Trabalhadores Portugueses; 
- Partido Democrático do Atlântico;
- Partido Humanista; 
- Partido Nova Democracia; 
- Partido Nacional Renovador; 
- Partido Operário de Unidade Socialista; 
- Partido Popular Monárquico",""
27 de janeiro de 2008,17:00,"O Presidente da República preside à Cerimónia Evocativa do Dia Internacional de Memória das Vítimas do Holocausto 
",Sinagoga de Lisboa (Av. Alexandre Herculano)
28 de janeiro de 2008,11:45,"O Presidente da República está presente na inauguração da Unidade 4 da Empresa Farmacêutica LABESFAL 
","Campo de Besteiros, Tondela"
29 de janeiro de 2008,15:00,"O Presidente da República estará presente na Sessão Solene de Abertura do Ano Judicial, proferindo uma intervenção. 
",Salão Nobre do Supremo Tribunal de Justiça
30 de janeiro de 2008,12:00,"O Presidente da República confere posse aos novos membros do Governo.
",Palácio de Belém
30 de janeiro de 2008,16:00,"Apresentação do Relatório da Auditoria Energética ao Palácio de Belém, proferindo uma intervenção.
",Palácio de Belém
31 de janeiro de 2008,12:00,"O Presidente da República recebe, em audiência, o Presidente da Organização da Meia Maratona Internacional de Lisboa, Comendador Carlos Moia",""
31 de janeiro de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
1 de fevereiro de 2008,12:00,"O Presidente da República confere posse aos novos membros do Governo
",Palácio de Belém
1 de fevereiro de 2008,15:00,"O Presidente da República está presente na Homenagem do Município de Cascais ao rei D. Carlos 
- Cidadela de Cascais",""
2 de fevereiro de 2008,09:15,"O Presidente da República assiste ao início do Torneio de Golfe Portugal Solidário, cujos fundos angariados revertem em benefício da Associação Portuguesa de Apoio à Mulher com Cancro da Mama (APAMCM)
","Monte Rei Golf & Country Club, Vila Nova de Cacela"
2 de fevereiro de 2008,20:00,"O Presidente da República participa no jantar do Torneio de Golfe Portugal Solidário, durante o qual será entregue o cheque com a 
receita do Torneio à APAMCM 
",Hotel Hilton Vilamoura
6 de fevereiro de 2008,18:00,"O Presidente da República está presente na cerimónia de abertura das Comemorações do IV Centenário do Nascimento do Padre António Vieira
","Academia das Ciências, Lisboa"
7 de fevereiro de 2008,11:30,"O Presidente da República participa na Sessão Comemorativa dos 60 Anos do Colégio S. João de Brito, proferindo uma intervenção 
","Colégio S. João de Brito, Lumiar , Lisboa"
7 de fevereiro de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
8 de fevereiro de 2008,10:00,"O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:

10.00 Embaixadora da República Dominicana, Ana Sílvia Reynoso de Abud 
10.30 Embaixador da Colômbia, Fuad Char Abdala 
11.00 Embaixador dos E.U.A., Thomas F. Stephenson 
11.30 Embaixador da Tailândia, Kasivat Paruggamanont 
12.00 Embaixador da Suiça, Rudolf Schaller",""
8 de fevereiro de 2008,12:30,"Embaixadores Não-Residentes:

Embaixador das Honduras, Max Velásquez Dias 
Embaixador de Singapura, Burhan Gafoor 
Embaixador do Sudão, Ahmed Hamid El Faki Hamid",""
8 de fevereiro de 2008,15:30,"O Presidente da República recebe, em audiência, a Direcção da União das Misericordias",""
10 de fevereiro de 2008,11:30,"Visita do Presidente da República à cidade de León, Espanha (Dia 1)
Por ocasião da atribuição do Doutoramento Honoris Causa pela Universidade de León

    11:30 | Chegada do Presidente da República e Dr.ª Maria Cavaco Silva ao Aeroporto da Virgen del Camino, León

    14:55 | Visita ao Real Colegiata de San Isidoro

    16:00 | Deslocação, a pé, da Real Colegiata de San Isidoro para a Catedral de León

    16:10 | Visita à Catedral de León

    17:30 | Reitoria da Universidade de León
           - Assinatura do Livro de Honra

    17:50 | Abertura pelo Presidente da República do Encontro de Reitores das Universidades do Centro Norte de Portugal e das Universidades Públicas de Castela e Leão. Participam:
                              Universidades Portuguesas:
                                    - Magnífica Reitora da Universidade de Aveiro
                                    - Magnífica Reitora da Universidade da Beira Interior
                                    - Magnifico Reitor da Universidade de Coimbra
                                    - Magnifico Reitor da Universidade do Minho
                                    - Magnifico Reitor da Universidade do Porto

                              Universidades Espanholas:
                                    - Magnifico Reitor da Universidade de Burgos
                                    - Magnífico Reitor da Universidade de León
                                    - Magnifico Reitor da Universidade de Salamanca
                                    - Magnifico Reitor da Universidade de Valladolid

","                              Sala das Juntas, Reitoria da Universidade de León"
11 de fevereiro de 2008,12:00,"Visita do Presidente da República à cidade de León, Espanha (Dia 2)
Por ocasião da atribuição do Doutoramento Honoris Causa pela Universidade de León

    12:00 | Cerimónia de Doutoramento Honoris Causa do Presidente da República, Professor Doutor Aníbal Cavaco Silva, pela Universidade de León, Faculdade de Ciências Económicas e Empresariais
           - SAR o Príncipe das Astúrias dá início à Cerimónia de Doutoramento
                              - Oração de sapiência do Presidente da República
                              - O Reitor profere a sua intervenção final e é escutado Gaudeamus igitur
                              - SAR o Príncipe das Astúrias encerra a Cerimónia
    
14:30 | Almoço privado em honra do Presidente da República e Dra. Maria Cavaco Silva oferecido por SSAARR os Príncipes das Astúrias

17:00 | Encontro do Presidente da República com o Alcaide de León
                              - Assinatura do Livro de Honra

17:15 | Cerimónia de atribuição da Medalha de Ouro de León
                              - Intervenção do Presidente da República

    19:00 | Partida com destino a Lisboa","                              Salón de Plenos do Consistório de San Marcelo
"
11 de fevereiro de 2008,19:30,"O Presidente da República recebe, em audiência, o Presidente do Parlamento de Timor Leste, Fernando Araújo",""
12 de fevereiro de 2008,15:30,"O Presidente da República recebe, em audiência, o Bastonário da Ordem dos Advogados, Dr. António Marinho Pinto",""
13 de fevereiro de 2008,12:00,"O Presidente da República recebe, em audiência, a Direcção do Grupo de Reflexão e Apoio à Cidadania Empresarial - GRACE",""
14 de fevereiro de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
15 de fevereiro de 2008,19:30,"O Presidente da República encontra-se com o Presidente da República do Chipre, Tassos Nikolaou Papadopoulos 
","Palácio Presidencial, Nicósia"
16 de fevereiro de 2008,11:30,"Visita à Força Nacional destacada no Líbano

11:30 | Chegada do Presidente da República à UNENG3

    11:45 | Cumprimentos pelas entidades militares e Honras Militares

12:00 | Apresentação pelo Comandante da Unidade de Engenharia nº3

    12:30 | Encontro com autoridades militares

    13:00 | Almoço

    14:30 | Visita às instalações da unidade

    15:15 | Partida do Presidente da República",""
16 de fevereiro de 2008,17:45,"Visita oficial à Jordânia - 16 a 18 de Fevereiro

17:45 | Chegada do Presidente da República ao Aeroporto Internacional Rainha Alia, em Amã
           - Alas Honoríficas",""
17 de fevereiro de 2008,11:30,"Visita oficial à Jordânia  - 16 a 18 de Fevereiro (cont.)

11:30 | Cerimónia Oficial de Boas-Vindas, na presença de Suas Majestades o Rei Abdullah II Ibn Al Hussein e Rania Al Abdullah da Jordânia
           - Apresentação de cumprimentos
                          - Guarda de Honra
                          - Hinos Nacionais

11:40 | Troca de Presentes e de Condecorações

11:50 | Encontro do Presidente da República e Dr.ª Maria Cavaco Silva com Suas Majestades os Reis da Jordânia

12:05 | Encontro Alargado das Delegações

12:35 | Cerimónia de Assinatura de Acordos

13:30 | Encontro alargado com o Primeiro-Ministro da Jordânia

13:50 | Almoço em honra do Presidente da República e Dr.ª Maria Cavaco Silva, oferecido pelo Primeiro-Ministro da Jordânia e Senhora
                          - Brindes
                          - Palavras do Primeiro-Ministro da Jordânia e do Presidente da República
                          - Assinatura do Livro de Honra

15:35 | Visita ao Local do Baptismo de Jesus Cristo
                          - Apresentação de filme sobre o Local do Baptismo
                          - Visita à Fonte de São João Baptista
                          - Visita às Igrejas do Rio Jordão
                          - Visita ao Local de Baptismo de Nosso Senhor Jesus Cristo
                          - Visita ao Rio Jordão (fronteira natural da Jordânia com o Estado de Israel)
                          - Assinatura do Livro de Honra
                          - Entrega de placa e certificado comemorativos da visita
                          - Presidente da República e Dr.ª Maria Cavaco Silva visitam a Igreja Ortodoxa

20:00 | Banquete em honra do Presidente da República e Dr.ª Maria Cavaco Silva, oferecido por Suas Majestades os Reis da Jordânia
                          - Apresentação de cumprimentos dos convidados ao Banquete
                          - Hino Nacional de Portugal
                          - Hino Nacional da Jordânia
",           Palácio Basman
18 de fevereiro de 2008,09:40,"Visita oficial à Jordânia  - 16 a 18 de Fevereiro (cont.)

09:40 | Pequeno-almoço de trabalho do Presidente da República com os Empresários
                          - Alocução do Presidente da República perante os Empresários

11:30 | Visita à Antiga Cidade de Petra

13:30 | Almoço em honra do Presidente da República e Dr.ª Maria Cavaco Silva, oferecido pela Ministra do Turismo e Antiguidades da Jordânia","           Crown Room
"
21 de fevereiro de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
22 de fevereiro de 2008,11:30,"Inauguração do Instituto CUF de Diagnóstico e Tratamento no Porto

           - Intervenção do Presidente da José de Mello Saúde
           - 	Intervenção do Presidente da República
           - 	Visita às instalações da Pediatria, Imagiologia, Dermatologia e Gastrenterologia",""
22 de fevereiro de 2008,13:00,"Inauguração do Centro Comunitário de Lagares, Penafiel

13:10 | Sessão de Boas Vindas no Salão da Associação de Desenvolvimento de Lagares
           - Intervenção de boas vindas do Presidente da Direcção da Associação
           - Intervenção do Presidente da Câmara Municipal de Penafiel
           - Intervenção do Presidente da República

13:30 – Almoço no Centro Comunitário de Lagares

15:00 – Visita à Aldeia Histórica de Quintandona, no perímetro de Lagares",""
22 de fevereiro de 2008,16:00,"Visita à Associação para o Desenvolvimento de Figueira, Penafiel
           - Hino da Associação pelos utentes da ADF

16:10 | Sessão de lançamento da 2ª fase do “Projecto para uma vida nova”
           - Apresentação do Guia de Intervenção para Resposta Integrada à Violência Doméstica.
           - Apresentação sobre o historial da Associação para o Desenvolvimento de Figueira
           - Apresentação sobre os objectivos, metodologia e parcerias do “Projecto para uma vida nova”.
           - Entrega do Livro Guia de Intervenção aos representantes das autarquias parceiras no projecto.
           - Intervenção do Presidente da Direcção da ADF
           - Intervenção do Presidente da Câmara Municipal de Penafiel",""
23 de fevereiro de 2008,10:00,"Recepção nos Paços do Concelho de Ribeira de Pena
           - Guarda de Honra dos Bombeiros Voluntários e execução do Hino Nacional.
           - Assinatura do Livro de Honra do Município.

Inauguração da Unidade de Cuidados Continuados e da Unidade de Fisioterapia da Santa Casa da Misericórdia de Ribeira de Pena

Inauguração da Biblioteca e Auditório Municipais

Sessão Inaugural no Auditório Municipal:
           - Intervenção do Provedor da Santa Casa da Misericórdia e Presidente da Assembleia Municipal
           - Intervenção do Presidente da Câmara Municipal de Ribeira de Pena
           - Intervenção do Presidente da República",""
23 de fevereiro de 2008,12:00,"Inauguração do novo edifício dos Paços do Concelho de Boticas
           - Guarda de Honra dos Bombeiros Voluntários
           - Execução do Hino Nacional

Sessão solene de inauguração no Salão Nobre da Câmara Municipal:
           - Intervenção do Presidente da Câmara Municipal
           - Intervenção do Presidente da República
           - Assinatura de protocolo entre a Câmara Municipal de Boticas e a Fundação Nadir Afonso
           - Assinatura do Livro de Honra da Câmara Municipal

13:30 | Inauguração do Centro Escolar

14:00 | Almoço com a população de Boticas no Pavilhão Multiusos
           - No final do almoço “Chega de bois” – espectáculo tradicional da região

15:30 | Inauguração do Repositório Histórico do Vinho dos Mortos",""
23 de fevereiro de 2008,17:30,"Inauguração do Teatro Ribeiro Conceição
           - Execução do Hino Nacional pela Banda Marcial de Cambres
           - Filme sobre as obras de reconstrução do Teatro Ribeiro Conceição
           - Actuação da Escola de Bailado de Lamego/Régua.
           - Intervenção do Presidente da Câmara de Lamego
           - Intervenção do Presidente da República",""
25 de fevereiro de 2008,11:30,"O Presidente da República recebe, em audiência, o Bastonário da Ordem dos Notários, Dr. Joaquim Barata Lopes",""
25 de fevereiro de 2008,21:30,"O Presidente da República assiste ao espectáculo que assinala os 50 anos de carreira de Simone de Oliveira
",Coliseu dos Recreios de Lisboa
29 de fevereiro de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
1 de março de 2008,10:00,"O Presidente da República está presente nas Cerimónias Comemorativas do 205º Aniversário da Fundação do Colégio Militar 
","Colégio Militar, Lisboa"
5 de março de 2008,12:00,O Presidente da República recebe os membros do Conselho Permanente do Conselho das Comunidades Portuguesas,""
6 de março de 2008,16:55,"Visita do Presidente da República e Dr.ª Maria Cavaco Silva ao Brasil (Dia 1)

        16:55 | Chegada ao Aeroporto Internacional António Carlos Jobim – Galeão – Rio de Janeiro

        21:30 | Concerto de Teresa Salgueiro acompanhada pelo Septeto João Cristal, em honra da Cidade do Rio de Janeiro, oferecido pelo Presidente da República e Dra. Maria Cavaco Silva",""
7 de março de 2008,11:30,"Visita do Presidente da República e Dr.ª Maria Cavaco Silva ao Brasil (Dia 2)

            11:30 | Sessão Solene de atribuição da Presidência Honorária do Instituto Histórico e Geográfico Brasileiro ao Presidente da República
                                - Execução dos Hinos Nacionais
                                                   - Leitura das Efemérides do Barão do Rio Branco
                                                   - Cerimónia de imposição do Colar de Presidente Honorário do Instituto Histórico e Geográfico Brasileiro
                                                   - Alocução do Presidente da República
                                                   - Visita ao Museu do Instituto e vista da Baía da Guanabara

            13:00 | Almoço oferecido pelo Presidente da República e Dra. Maria Cavaco Silva à comitiva e convidados culturais brasileiros

            15:30 | Audiência do Presidente da República e Dra. Maria Cavaco Silva ao Prefeito da Cidade do Rio de Janeiro e à Comissão brasileira das Comemorações dos 200 Anos da Chegada da Corte ao Brasil

            18:00 | Encontro do Presidente da República com o Presidente da República Federativa do Brasil, Luis Inácio Lula da Silva

            18:30 | Sessão Solene de Inauguração da Exposição “Um Novo Mundo, Um Novo Império – A Corte Portuguesa no Brasil”
                                                   - Hinos Nacionais pela Banda do Exército Brasileiro e hastear das bandeiras nacionais por soldados do Exército em uniformes da época joanina

            19:00 | Cerimónia de lançamento da Medalha Comemorativa dos 200 Anos da Chegada da Corte ao Brasil pelo Clube da Medalha/Casa da Moeda do Brasil e quebra dos cunhos e obliteração pela Empresa Brasileira de Correios e Telégrafos do selo alusivo à efeméride
                                                   - Alocução pelo Presidente da República Federativa do Brasil
                                                   - Alocução pelo Presidente da República

            19:20 | Visita dos Presidentes das Repúblicas Portuguesa e Federativa do Brasil, e Senhoras, à Exposição “Um Novo Mundo, Um Novo Império – A Corte Portuguesa no Brasil”

            20:30 | Jantar Oficial oferecido pelo Presidente da República Federativa do Brasil e Senhora em honra do Presidente da República Portuguesa e Dra. Maria Cavaco Silva
",                                                   - Palácio das Laranjeiras
8 de março de 2008,11:30,"Visita do Presidente da República e Dr.ª Maria Cavaco Silva ao Brasil (Dia 3)

            11:30 | Sessão Solene no Real Gabinete Português de Leitura com a presença do Presidente da República Federativa do Brasil e Senhora de Lula da Silva
               - Assinatura do Livro de Honra

                                  - Descerramento de uma placa alusiva à Sessão Solene pelos Presidentes das Repúblicas Portuguesa e Brasileira

                                  - Sessão Solene
                                    - Hinos Nacionais
                                    - Alocução do Presidente do Real Gabinete Português de Leitura
                                    - Alocução do Presidente da República
                                    - Alocução do Presidente da República Federativa do Brasil

                                  - Exposição de uma primeira edição de Os Lusíadas, de Luís de Camões, e de um manuscrito de Machado de Assis

                13:00 | Almoço oferecido pelo Presidente da República e Dra. Maria Cavaco Silva em honra do Presidente da República Federativa do Brasil e Senhora de Lula da Silva

                18:45 | Igreja de Nossa Senhora do Carmo, Antiga Sé Imperial
                                  - Recepção pelo Prefeito da Cidade do Rio de Janeiro
                                  - Hinos Nacionais
                                  - Parada Militar

                19:00 | Espectáculo de Luz e Som alusivo à chegada da Corte ao Rio de Janeiro

                19:30 | Concerto pela Orquestra Sinfónica Brasileira
                                  - Execução da Missa de Nossa Senhora da Conceição e lançamento dos CDs Modinhas Cariocas e Requiem e Te Deum do Padre José Maurício Nunes Garcia

                21:00 | Jantar oficial oferecido pelo Prefeito da Cidade do Rio de Janeiro por ocasião das Comemorações dos 200 Anos da Chegada da Corte ao Rio de Janeiro
",                                  - antigo Paço Imperial
9 de março de 2008,12:15,"Visita do Presidente da República e Dr.ª Maria Cavaco Silva ao Brasil (Dia 4)

            12:15 | Inauguração da Exposição “Lisboa no Rio de Janeiro”

                13:15 | Almoço em honra das Comunidades Portuguesas e Luso-Brasileiras no Brasil, oferecido pelo Presidente da República e Dra. Maria Cavaco Silva
                                                         - Alocução do Presidente da República

                20:00 | Partida do Presidente da República e Dra. Maria Cavaco Silva com destino a Lisboa","                                                         - Palácio de São Clemente
"
12 de março de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
13 de março de 2008,15:30,"O Presidente da República recebe, em audiência, o Presidente do Congresso do Brasil, Arlindo Chinaglia",""
24 de março de 2008,08:30,"Visita de Estado a Moçambique (Dia 1)

08:30 | Cerimónia de Boas Vindas
                             - Honras Militares
                                                - Execução dos Hinos Nacionais
                                                - Revista à Guarda de Honra
                                                - Apresentação das delegações

    08:55 | Encontro dos Chefes de Estado de Portugal e de Moçambique

    09:30 | Encontro Alargado das Delegações de Portugal e Moçambique

    10:10 | Cerimónia de Assinatura de Acordos

    10:20 | Declarações à Comunicação Social dos Presidentes das Repúblicas Portuguesa e de Moçambique

    11:00 | Cerimónia de Deposição de Coroa de Flores
                                                - Execução dos Hinos Nacionais
                                                - Visita à Cripta

    11:35 | Sessão Solene de entrega da Chave da Cidade de Maputo
                                                - Acolhimento por Grupos de Dança
                                                - Alocução do Presidente do Conselho Municipal
                                                - Alocução do Presidente da República
                                                - Assinatura do Livro de Honra do Conselho Municipal

    14:30 | Audiência do Presidente da República ao Ex-Presidente da República de Moçambique, Joaquim Chissano

    15:05 | Audiência do Presidente da República a Graça Machel

    16:30 | Sessão de Encerramento do Seminário Económico
                                                - Alocução do Presidente da República
                                                - Alocução do Presidente da República de Moçambique

    17:05 | Inauguração da exposição “Portugal-Inovação”

    19:00 | Banquete oferecido pelo Presidente da República de Moçambique em honra do Presidente da República e da Dra. Maria Cavaco Silva
                                                - Discurso do Presidente da República de Moçambique
                                                - Hino Nacional de Portugal
                                                - Discurso do Presidente da República
                                                - Hino Nacional de Moçambique
",                                                Palácio da Ponta Vermelha
25 de março de 2008,08:30,"Visita de Estado a Moçambique (Dia 2)

08:30 | Assembleia da República
           - Apresentação de cumprimentos
                              - Honras Militares
                              - Execução dos Hinos Nacionais de Portugal e de Moçambique
                              - Encontro a sós do Presidente da República com o Presidente da Assembleia da
              República de Moçambique

    08:45 | Sessão Solene na Assembleia da República
                              - Intervenção do Presidente da Assembleia da República, Dr. Eduardo Mulembué
                              - Intervenção do Presidente da República

    09:20 | Assembleia da República
                              - Actuação de 4 grupos de dança no corredor e no átrio da Assembleia
                              - Fotografia oficial
                              - Honras Militares
                              - Execução dos Hinos Nacionais de Portugal e de Moçambique

    10:30 | Sessão de abertura do colóquio Português, Língua Global
                              - Intervenção do Presidente da República
                              - Cerimónia de Assinatura de Acordos
                              - Cerimónia de Imposição de Insígnias

    14:30 | Audiência do Presidente da República ao Líder do maior partido da Oposição, Afonso Dlhakama

    15:05 | Audiência do Presidente da República ao Secretário-Geral da Frelimo, Filipe Paúnde

    16:10 | Academia de Ciências Policiais - ACIPOL
                              - Honras Militares
                              - Visita às instalações da ACIPOL
                              - Apresentação das Actividades e Projectos da Academia
                              - Assinatura do Livro de Honra

    19:00 | Concerto de Maria João/Mário Laginha

    19:30 | Jantar em honra do Presidente da República de Moçambique e da Dra. Maria da Luz Guebuza, oferecido pelo Presidente da República e Dr.ª Maria Cavaco Silva
",                              Hotel Polana
26 de março de 2008,07:45,"Visita de Estado a Moçambique (Dia 3)

    07:45 | Partida com destino à Ilha de Moçambique

    11:00 | Chegada à Ilha de Moçambique

    11:20 | Apresentação de “Ilha de Moçambique e Lumbo, Vila do Milénio”

    11:45 | Visita à Fortaleza de São Sebastião e à Capela do Baluarte

    12:15 | Passeio de carro pela estrada da contracosta, dando a volta à Ilha até ao Palácio de São Paulo

    12:45 | Palácio de São Paulo (Museus da Ilha de Moçambique)
                              - Visita ao Museu de Artes Decorativas e ao Largo do Palácio (Praça
              Vasco da Gama)
                              - Passeio do Presidente da República e Dra. Maria Cavaco Silva, a pé, pela
              Rua dos Arcos até à Casa Girassol

    14:00 | Almoço na Casa de Ferreira dos Santos

    15:00 | Partida com destino a Maputo

    20:30 | Recepção oferecida à Comunidade Portuguesa
                              - Apresentação do espaço de implantação da Escola
                              - Visita às instalações da Escola
           - Inauguração de um painel de azulejos na Biblioteca José Craveirinha
                              - Inauguração do pavilhão gimnodesportivo
                              - Hinos Nacionais cantados por coro de crianças
                              - Intervenção do Presidente da República

    23:00 | Partida com destino a Lisboa","                              Escola Portuguesa de Maputo
"
28 de março de 2008,11:30,"O Presidente da República recebe, em audiência, a direcção da Casa do Algarve",""
28 de março de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
1 de abril de 2008,18:00,"O Presidente da República participa na Cerimónia de Entrega do Prémio Norte-Sul do Conselho da Europa a Simone Veil e a Kofi Annan 
","Sala do Senado, Assembleia da República"
3 de abril de 2008,11:30,"O Presidente da República recebe, em audiência, o Procurador Geral da República, Conselheiro Fernando José Pinto Monteiro.",""
4 de abril de 2008,16:30,"O Presidente da República recebe, em audiência, a direcção da Confederação Geral dos Trabalhadores Portugueses - CGTP-IN.",""
8 de abril de 2008,11:30,"O Presidente da República recebe, em audiência, o Presidente da Autoridade da Concorrência, Prof. Doutor Manuel Sebastião.",""
8 de abril de 2008,17:00,"O Presidente da República participa na cerimónia de Abertura da 10ª Edição do Fórum Gulbenkian Saúde, intitulada: “O Tempo da Vida” 
","Auditório 2 da Fundação Calouste Gulbenkian, Lisboa"
9 de abril de 2008,11:30,"O Presidente da República recebe, em audiência, o Presidente da REPSOL, Dr. António Brufau Niubó.",""
9 de abril de 2008,18:00,"O Presidente da República preside à Sessão Solene Comemorativa dos 25 Anos do Tribunal Constitucional. 
","Sala Almada Negreiros, Centro Cultural de Belém"
9 de abril de 2008,20:30,"O Presidente da República participa no Jantar Comemorativo do 25º Aniversário do Tribunal Constitucional 
",Palácio Foz
10 de abril de 2008,11:30,"O Presidente da República recebe, em audiência, a Comissão Organizadora do Congresso Ibérico do Poder Judicial",""
11 de abril de 2008,11:30,"O Presidente da República recebe, em audiência, a direcção da Câmara Comércio e Indústria Árabe/Portuguesa",""
11 de abril de 2008,12:00,"O Presidente da República recebe, em audiência, a Comissária Europeia para a Política de Defesa do Consumidor, Meglena Kuneva",""
11 de abril de 2008,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
14 de abril de 2008,16:50,"Visita do Presidente da República à Região Autónoma da Madeira (Dia 1)

    16:50 | Chegada ao Aeroporto da Madeira
           - Apresentação de cumprimentos 
                              - Saudação do Presidente da República

    20:30 | Jantar oferecido pelo Presidente da Assembleia Legislativa da Madeira
",                             - Salão Nobre da Assembleia Legislativa
15 de abril de 2008,11:35,"Visita do Presidente da República à Região Autónoma da Madeira (Dia 2)

    11:35 | Recepção na Praça do Município
           - Honras Militares

    12:00 | Sessão Solene 500 Anos da Cidade do Funchal

    12:40 | Visita à Igreja do Colégio

    13:10 | Almoço oferecido pela Câmara Municipal do Funchal

    15:30 | Inauguração da Exposição sobre o Património da Região Autónoma da Madeira

    17:00 | Audiência ao Presidente do Governo Regional da Madeira

    21:30 | Concerto pela Orquestra Clássica da Madeira
",                             -  Auditório do Centro de Congressos
16 de abril de 2008,11:00,"Visita do Presidente da República à Região Autónoma da Madeira (Dia 3)

    11:00 | Reunião com os representantes das Associações Empresariais

    12:15 | Reunião com os representantes das Associações de Agricultores

    13:30 | Almoço e Briefing informal com o Governo Regional da Madeira

    15:30 | Visita ao Museu Etnográfico da Madeira na Ribeira Brava

    16:30 | Recepção junto aos Paços do Concelho de Câmara de Lobos

    17:15 | Inauguração do Lar de S. Francisco da Paróquia da Sagrada Família

    20:30 | Jantar oferecido pelo Representante da República
",                             - Palácio de São Lourenço
